source_image,label,label_idx,seed_strategy,strength,guidance_scale,num_inference_steps,aug_idx,generator_seed,output_path,source_confidence,pred,pred_confidence,correct
ISIC_0029226,NV,1,hard,0.45,5.0,100,2,102153,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\hard\NV\ISIC_0029226_label-NV_strategy-hard_strength-0.45_gs-5.0_aug-002.png,0.9354977011680603,NV,0.9354977011680603,1
ISIC_0029226,NV,1,hard,0.45,5.0,100,3,103153,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\hard\NV\ISIC_0029226_label-NV_strategy-hard_strength-0.45_gs-5.0_aug-003.png,0.9354977011680603,NV,0.9354977011680603,1
ISIC_0029226,NV,1,hard,0.45,5.0,100,4,104153,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\hard\NV\ISIC_0029226_label-NV_strategy-hard_strength-0.45_gs-5.0_aug-004.png,0.9354977011680603,NV,0.9354977011680603,1
ISIC_0024392,NV,1,hard,0.45,5.0,100,0,100594,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\hard\NV\ISIC_0024392_label-NV_strategy-hard_strength-0.45_gs-5.0_aug-000.png,0.9281586408615112,NV,0.9281586408615112,1
ISIC_0024392,NV,1,hard,0.45,5.0,100,1,101594,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\hard\NV\ISIC_0024392_label-NV_strategy-hard_strength-0.45_gs-5.0_aug-001.png,0.9281586408615112,NV,0.9281586408615112,1
ISIC_0024392,NV,1,hard,0.45,5.0,100,2,102594,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\hard\NV\ISIC_0024392_label-NV_strategy-hard_strength-0.45_gs-5.0_aug-002.png,0.9281586408615112,NV,0.9281586408615112,1
ISIC_0024392,NV,1,hard,0.45,5.0,100,3,103594,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\hard\NV\ISIC_0024392_label-NV_strategy-hard_strength-0.45_gs-5.0_aug-003.png,0.9281586408615112,NV,0.9281586408615112,1
ISIC_0024392,NV,1,hard,0.45,5.0,100,4,104594,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\hard\NV\ISIC_0024392_label-NV_strategy-hard_strength-0.45_gs-5.0_aug-004.png,0.9281586408615112,NV,0.9281586408615112,1
ISIC_0027636,NV,1,hard,0.45,5.0,100,0,100523,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\hard\NV\ISIC_0027636_label-NV_strategy-hard_strength-0.45_gs-5.0_aug-000.png,0.8859065175056458,NV,0.8859065175056458,1
ISIC_0027636,NV,1,hard,0.45,5.0,100,1,101523,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\hard\NV\ISIC_0027636_label-NV_strategy-hard_strength-0.45_gs-5.0_aug-001.png,0.8859065175056458,NV,0.8859065175056458,1
ISIC_0027636,NV,1,hard,0.45,5.0,100,2,102523,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\hard\NV\ISIC_0027636_label-NV_strategy-hard_strength-0.45_gs-5.0_aug-002.png,0.8859065175056458,NV,0.8859065175056458,1
ISIC_0027636,NV,1,hard,0.45,5.0,100,3,103523,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\hard\NV\ISIC_0027636_label-NV_strategy-hard_strength-0.45_gs-5.0_aug-003.png,0.8859065175056458,NV,0.8859065175056458,1
ISIC_0027636,NV,1,hard,0.45,5.0,100,4,104523,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\hard\NV\ISIC_0027636_label-NV_strategy-hard_strength-0.45_gs-5.0_aug-004.png,0.8859065175056458,NV,0.8859065175056458,1
ISIC_0025619,NV,1,hard,0.45,5.0,100,0,100434,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\hard\NV\ISIC_0025619_label-NV_strategy-hard_strength-0.45_gs-5.0_aug-000.png,0.930812418460846,NV,0.930812418460846,1
ISIC_0025619,NV,1,hard,0.45,5.0,100,1,101434,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\hard\NV\ISIC_0025619_label-NV_strategy-hard_strength-0.45_gs-5.0_aug-001.png,0.930812418460846,NV,0.930812418460846,1
ISIC_0025619,NV,1,hard,0.45,5.0,100,2,102434,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\hard\NV\ISIC_0025619_label-NV_strategy-hard_strength-0.45_gs-5.0_aug-002.png,0.930812418460846,NV,0.930812418460846,1
ISIC_0025619,NV,1,hard,0.45,5.0,100,3,103434,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\hard\NV\ISIC_0025619_label-NV_strategy-hard_strength-0.45_gs-5.0_aug-003.png,0.930812418460846,NV,0.930812418460846,1
ISIC_0025619,NV,1,hard,0.45,5.0,100,4,104434,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\hard\NV\ISIC_0025619_label-NV_strategy-hard_strength-0.45_gs-5.0_aug-004.png,0.930812418460846,NV,0.930812418460846,1
ISIC_0027851,BCC,2,hard,0.45,5.0,100,0,200133,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\hard\BCC\ISIC_0027851_label-BCC_strategy-hard_strength-0.45_gs-5.0_aug-000.png,0.8020759224891663,BCC,0.8020759224891663,1
ISIC_0027851,BCC,2,hard,0.45,5.0,100,1,201133,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\hard\BCC\ISIC_0027851_label-BCC_strategy-hard_strength-0.45_gs-5.0_aug-001.png,0.8020759224891663,BCC,0.8020759224891663,1
ISIC_0027851,BCC,2,hard,0.45,5.0,100,2,202133,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\hard\BCC\ISIC_0027851_label-BCC_strategy-hard_strength-0.45_gs-5.0_aug-002.png,0.8020759224891663,BCC,0.8020759224891663,1
ISIC_0027851,BCC,2,hard,0.45,5.0,100,3,203133,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\hard\BCC\ISIC_0027851_label-BCC_strategy-hard_strength-0.45_gs-5.0_aug-003.png,0.8020759224891663,BCC,0.8020759224891663,1
ISIC_0027851,BCC,2,hard,0.45,5.0,100,4,204133,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\hard\BCC\ISIC_0027851_label-BCC_strategy-hard_strength-0.45_gs-5.0_aug-004.png,0.8020759224891663,BCC,0.8020759224891663,1
ISIC_0027189,BCC,2,hard,0.45,5.0,100,0,200484,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\hard\BCC\ISIC_0027189_label-BCC_strategy-hard_strength-0.45_gs-5.0_aug-000.png,0.8131575584411621,BCC,0.8131575584411621,1
ISIC_0027189,BCC,2,hard,0.45,5.0,100,1,201484,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\hard\BCC\ISIC_0027189_label-BCC_strategy-hard_strength-0.45_gs-5.0_aug-001.png,0.8131575584411621,BCC,0.8131575584411621,1
ISIC_0027189,BCC,2,hard,0.45,5.0,100,2,202484,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\hard\BCC\ISIC_0027189_label-BCC_strategy-hard_strength-0.45_gs-5.0_aug-002.png,0.8131575584411621,BCC,0.8131575584411621,1
ISIC_0027189,BCC,2,hard,0.45,5.0,100,3,203484,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\hard\BCC\ISIC_0027189_label-BCC_strategy-hard_strength-0.45_gs-5.0_aug-003.png,0.8131575584411621,BCC,0.8131575584411621,1
ISIC_0027189,BCC,2,hard,0.45,5.0,100,4,204484,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\hard\BCC\ISIC_0027189_label-BCC_strategy-hard_strength-0.45_gs-5.0_aug-004.png,0.8131575584411621,BCC,0.8131575584411621,1
ISIC_0030737,BCC,2,hard,0.45,5.0,100,0,200152,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\hard\BCC\ISIC_0030737_label-BCC_strategy-hard_strength-0.45_gs-5.0_aug-000.png,0.5405992865562439,BCC,0.5405992865562439,1
ISIC_0030737,BCC,2,hard,0.45,5.0,100,1,201152,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\hard\BCC\ISIC_0030737_label-BCC_strategy-hard_strength-0.45_gs-5.0_aug-001.png,0.5405992865562439,BCC,0.5405992865562439,1
ISIC_0030737,BCC,2,hard,0.45,5.0,100,2,202152,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\hard\BCC\ISIC_0030737_label-BCC_strategy-hard_strength-0.45_gs-5.0_aug-002.png,0.5405992865562439,BCC,0.5405992865562439,1
ISIC_0030737,BCC,2,hard,0.45,5.0,100,3,203152,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\hard\BCC\ISIC_0030737_label-BCC_strategy-hard_strength-0.45_gs-5.0_aug-003.png,0.5405992865562439,BCC,0.5405992865562439,1
ISIC_0030737,BCC,2,hard,0.45,5.0,100,4,204152,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\hard\BCC\ISIC_0030737_label-BCC_strategy-hard_strength-0.45_gs-5.0_aug-004.png,0.5405992865562439,BCC,0.5405992865562439,1
ISIC_0029323,BCC,2,hard,0.45,5.0,100,0,200129,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\hard\BCC\ISIC_0029323_label-BCC_strategy-hard_strength-0.45_gs-5.0_aug-000.png,0.7885289192199707,BCC,0.7885289192199707,1
ISIC_0029323,BCC,2,hard,0.45,5.0,100,1,201129,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\hard\BCC\ISIC_0029323_label-BCC_strategy-hard_strength-0.45_gs-5.0_aug-001.png,0.7885289192199707,BCC,0.7885289192199707,1
ISIC_0029323,BCC,2,hard,0.45,5.0,100,2,202129,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\hard\BCC\ISIC_0029323_label-BCC_strategy-hard_strength-0.45_gs-5.0_aug-002.png,0.7885289192199707,BCC,0.7885289192199707,1
ISIC_0029323,BCC,2,hard,0.45,5.0,100,3,203129,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\hard\BCC\ISIC_0029323_label-BCC_strategy-hard_strength-0.45_gs-5.0_aug-003.png,0.7885289192199707,BCC,0.7885289192199707,1
ISIC_0029323,BCC,2,hard,0.45,5.0,100,4,204129,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\hard\BCC\ISIC_0029323_label-BCC_strategy-hard_strength-0.45_gs-5.0_aug-004.png,0.7885289192199707,BCC,0.7885289192199707,1
ISIC_0027297,BCC,2,hard,0.45,5.0,100,0,200523,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\hard\BCC\ISIC_0027297_label-BCC_strategy-hard_strength-0.45_gs-5.0_aug-000.png,0.8332036137580872,BCC,0.8332036137580872,1
ISIC_0027297,BCC,2,hard,0.45,5.0,100,1,201523,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\hard\BCC\ISIC_0027297_label-BCC_strategy-hard_strength-0.45_gs-5.0_aug-001.png,0.8332036137580872,BCC,0.8332036137580872,1
ISIC_0027297,BCC,2,hard,0.45,5.0,100,2,202523,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\hard\BCC\ISIC_0027297_label-BCC_strategy-hard_strength-0.45_gs-5.0_aug-002.png,0.8332036137580872,BCC,0.8332036137580872,1
ISIC_0027297,BCC,2,hard,0.45,5.0,100,3,203523,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\hard\BCC\ISIC_0027297_label-BCC_strategy-hard_strength-0.45_gs-5.0_aug-003.png,0.8332036137580872,BCC,0.8332036137580872,1
ISIC_0027297,BCC,2,hard,0.45,5.0,100,4,204523,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\hard\BCC\ISIC_0027297_label-BCC_strategy-hard_strength-0.45_gs-5.0_aug-004.png,0.8332036137580872,BCC,0.8332036137580872,1
ISIC_0029129,BCC,2,hard,0.45,5.0,100,0,200154,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\hard\BCC\ISIC_0029129_label-BCC_strategy-hard_strength-0.45_gs-5.0_aug-000.png,0.8568964004516602,BCC,0.8568964004516602,1
ISIC_0029129,BCC,2,hard,0.45,5.0,100,1,201154,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\hard\BCC\ISIC_0029129_label-BCC_strategy-hard_strength-0.45_gs-5.0_aug-001.png,0.8568964004516602,BCC,0.8568964004516602,1
ISIC_0029129,BCC,2,hard,0.45,5.0,100,2,202154,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\hard\BCC\ISIC_0029129_label-BCC_strategy-hard_strength-0.45_gs-5.0_aug-002.png,0.8568964004516602,BCC,0.8568964004516602,1
ISIC_0029129,BCC,2,hard,0.45,5.0,100,3,203154,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\hard\BCC\ISIC_0029129_label-BCC_strategy-hard_strength-0.45_gs-5.0_aug-003.png,0.8568964004516602,BCC,0.8568964004516602,1
ISIC_0029129,BCC,2,hard,0.45,5.0,100,4,204154,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\hard\BCC\ISIC_0029129_label-BCC_strategy-hard_strength-0.45_gs-5.0_aug-004.png,0.8568964004516602,BCC,0.8568964004516602,1
ISIC_0030230,BCC,2,hard,0.45,5.0,100,0,200934,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\hard\BCC\ISIC_0030230_label-BCC_strategy-hard_strength-0.45_gs-5.0_aug-000.png,0.8370271921157837,BCC,0.8370271921157837,1
ISIC_0030230,BCC,2,hard,0.45,5.0,100,1,201934,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\hard\BCC\ISIC_0030230_label-BCC_strategy-hard_strength-0.45_gs-5.0_aug-001.png,0.8370271921157837,BCC,0.8370271921157837,1
ISIC_0030230,BCC,2,hard,0.45,5.0,100,2,202934,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\hard\BCC\ISIC_0030230_label-BCC_strategy-hard_strength-0.45_gs-5.0_aug-002.png,0.8370271921157837,BCC,0.8370271921157837,1
ISIC_0030230,BCC,2,hard,0.45,5.0,100,3,203934,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\hard\BCC\ISIC_0030230_label-BCC_strategy-hard_strength-0.45_gs-5.0_aug-003.png,0.8370271921157837,BCC,0.8370271921157837,1
ISIC_0030230,BCC,2,hard,0.45,5.0,100,4,204934,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\hard\BCC\ISIC_0030230_label-BCC_strategy-hard_strength-0.45_gs-5.0_aug-004.png,0.8370271921157837,BCC,0.8370271921157837,1
ISIC_0025940,BCC,2,hard,0.45,5.0,100,0,200708,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\hard\BCC\ISIC_0025940_label-BCC_strategy-hard_strength-0.45_gs-5.0_aug-000.png,0.8140813708305359,BCC,0.8140813708305359,1
ISIC_0025940,BCC,2,hard,0.45,5.0,100,1,201708,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\hard\BCC\ISIC_0025940_label-BCC_strategy-hard_strength-0.45_gs-5.0_aug-001.png,0.8140813708305359,BCC,0.8140813708305359,1
ISIC_0025940,BCC,2,hard,0.45,5.0,100,2,202708,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\hard\BCC\ISIC_0025940_label-BCC_strategy-hard_strength-0.45_gs-5.0_aug-002.png,0.8140813708305359,BCC,0.8140813708305359,1
ISIC_0025940,BCC,2,hard,0.45,5.0,100,3,203708,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\hard\BCC\ISIC_0025940_label-BCC_strategy-hard_strength-0.45_gs-5.0_aug-003.png,0.8140813708305359,BCC,0.8140813708305359,1
ISIC_0025940,BCC,2,hard,0.45,5.0,100,4,204708,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\hard\BCC\ISIC_0025940_label-BCC_strategy-hard_strength-0.45_gs-5.0_aug-004.png,0.8140813708305359,BCC,0.8140813708305359,1
ISIC_0032414,BCC,2,hard,0.45,5.0,100,0,200165,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\hard\BCC\ISIC_0032414_label-BCC_strategy-hard_strength-0.45_gs-5.0_aug-000.png,0.8718600869178772,BCC,0.8718600869178772,1
ISIC_0032414,BCC,2,hard,0.45,5.0,100,1,201165,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\hard\BCC\ISIC_0032414_label-BCC_strategy-hard_strength-0.45_gs-5.0_aug-001.png,0.8718600869178772,BCC,0.8718600869178772,1
ISIC_0032414,BCC,2,hard,0.45,5.0,100,2,202165,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\hard\BCC\ISIC_0032414_label-BCC_strategy-hard_strength-0.45_gs-5.0_aug-002.png,0.8718600869178772,BCC,0.8718600869178772,1
ISIC_0032414,BCC,2,hard,0.45,5.0,100,3,203165,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\hard\BCC\ISIC_0032414_label-BCC_strategy-hard_strength-0.45_gs-5.0_aug-003.png,0.8718600869178772,BCC,0.8718600869178772,1
ISIC_0032414,BCC,2,hard,0.45,5.0,100,4,204165,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\hard\BCC\ISIC_0032414_label-BCC_strategy-hard_strength-0.45_gs-5.0_aug-004.png,0.8718600869178772,BCC,0.8718600869178772,1
ISIC_0028168,BCC,2,hard,0.45,5.0,100,0,200150,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\hard\BCC\ISIC_0028168_label-BCC_strategy-hard_strength-0.45_gs-5.0_aug-000.png,0.6335622072219849,BCC,0.6335622072219849,1
ISIC_0028168,BCC,2,hard,0.45,5.0,100,1,201150,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\hard\BCC\ISIC_0028168_label-BCC_strategy-hard_strength-0.45_gs-5.0_aug-001.png,0.6335622072219849,BCC,0.6335622072219849,1
ISIC_0028168,BCC,2,hard,0.45,5.0,100,2,202150,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\hard\BCC\ISIC_0028168_label-BCC_strategy-hard_strength-0.45_gs-5.0_aug-002.png,0.6335622072219849,BCC,0.6335622072219849,1
ISIC_0028168,BCC,2,hard,0.45,5.0,100,3,203150,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\hard\BCC\ISIC_0028168_label-BCC_strategy-hard_strength-0.45_gs-5.0_aug-003.png,0.6335622072219849,BCC,0.6335622072219849,1
ISIC_0028168,BCC,2,hard,0.45,5.0,100,4,204150,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\hard\BCC\ISIC_0028168_label-BCC_strategy-hard_strength-0.45_gs-5.0_aug-004.png,0.6335622072219849,BCC,0.6335622072219849,1
ISIC_0030114,BCC,2,hard,0.45,5.0,100,0,200553,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\hard\BCC\ISIC_0030114_label-BCC_strategy-hard_strength-0.45_gs-5.0_aug-000.png,0.6738179922103882,BCC,0.6738179922103882,1
ISIC_0030114,BCC,2,hard,0.45,5.0,100,1,201553,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\hard\BCC\ISIC_0030114_label-BCC_strategy-hard_strength-0.45_gs-5.0_aug-001.png,0.6738179922103882,BCC,0.6738179922103882,1
ISIC_0030114,BCC,2,hard,0.45,5.0,100,2,202553,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\hard\BCC\ISIC_0030114_label-BCC_strategy-hard_strength-0.45_gs-5.0_aug-002.png,0.6738179922103882,BCC,0.6738179922103882,1
ISIC_0030114,BCC,2,hard,0.45,5.0,100,3,203553,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\hard\BCC\ISIC_0030114_label-BCC_strategy-hard_strength-0.45_gs-5.0_aug-003.png,0.6738179922103882,BCC,0.6738179922103882,1
ISIC_0030114,BCC,2,hard,0.45,5.0,100,4,204553,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\hard\BCC\ISIC_0030114_label-BCC_strategy-hard_strength-0.45_gs-5.0_aug-004.png,0.6738179922103882,BCC,0.6738179922103882,1
ISIC_0031925,BCC,2,hard,0.45,5.0,100,0,200157,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\hard\BCC\ISIC_0031925_label-BCC_strategy-hard_strength-0.45_gs-5.0_aug-000.png,0.854580819606781,BCC,0.854580819606781,1
ISIC_0031925,BCC,2,hard,0.45,5.0,100,1,201157,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\hard\BCC\ISIC_0031925_label-BCC_strategy-hard_strength-0.45_gs-5.0_aug-001.png,0.854580819606781,BCC,0.854580819606781,1
ISIC_0031925,BCC,2,hard,0.45,5.0,100,2,202157,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\hard\BCC\ISIC_0031925_label-BCC_strategy-hard_strength-0.45_gs-5.0_aug-002.png,0.854580819606781,BCC,0.854580819606781,1
ISIC_0031925,BCC,2,hard,0.45,5.0,100,3,203157,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\hard\BCC\ISIC_0031925_label-BCC_strategy-hard_strength-0.45_gs-5.0_aug-003.png,0.854580819606781,BCC,0.854580819606781,1
ISIC_0031925,BCC,2,hard,0.45,5.0,100,4,204157,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\hard\BCC\ISIC_0031925_label-BCC_strategy-hard_strength-0.45_gs-5.0_aug-004.png,0.854580819606781,BCC,0.854580819606781,1
ISIC_0025019,BCC,2,hard,0.45,5.0,100,0,200634,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\hard\BCC\ISIC_0025019_label-BCC_strategy-hard_strength-0.45_gs-5.0_aug-000.png,0.8251843452453613,BCC,0.8251843452453613,1
ISIC_0025019,BCC,2,hard,0.45,5.0,100,1,201634,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\hard\BCC\ISIC_0025019_label-BCC_strategy-hard_strength-0.45_gs-5.0_aug-001.png,0.8251843452453613,BCC,0.8251843452453613,1
ISIC_0025019,BCC,2,hard,0.45,5.0,100,2,202634,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\hard\BCC\ISIC_0025019_label-BCC_strategy-hard_strength-0.45_gs-5.0_aug-002.png,0.8251843452453613,BCC,0.8251843452453613,1
ISIC_0025019,BCC,2,hard,0.45,5.0,100,3,203634,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\hard\BCC\ISIC_0025019_label-BCC_strategy-hard_strength-0.45_gs-5.0_aug-003.png,0.8251843452453613,BCC,0.8251843452453613,1
ISIC_0025019,BCC,2,hard,0.45,5.0,100,4,204634,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\hard\BCC\ISIC_0025019_label-BCC_strategy-hard_strength-0.45_gs-5.0_aug-004.png,0.8251843452453613,BCC,0.8251843452453613,1
ISIC_0031789,BCC,2,hard,0.45,5.0,100,0,200572,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\hard\BCC\ISIC_0031789_label-BCC_strategy-hard_strength-0.45_gs-5.0_aug-000.png,0.8262191414833069,BCC,0.8262191414833069,1
ISIC_0031789,BCC,2,hard,0.45,5.0,100,1,201572,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\hard\BCC\ISIC_0031789_label-BCC_strategy-hard_strength-0.45_gs-5.0_aug-001.png,0.8262191414833069,BCC,0.8262191414833069,1
ISIC_0031789,BCC,2,hard,0.45,5.0,100,2,202572,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\hard\BCC\ISIC_0031789_label-BCC_strategy-hard_strength-0.45_gs-5.0_aug-002.png,0.8262191414833069,BCC,0.8262191414833069,1
ISIC_0031789,BCC,2,hard,0.45,5.0,100,3,203572,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\hard\BCC\ISIC_0031789_label-BCC_strategy-hard_strength-0.45_gs-5.0_aug-003.png,0.8262191414833069,BCC,0.8262191414833069,1
ISIC_0031789,BCC,2,hard,0.45,5.0,100,4,204572,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\hard\BCC\ISIC_0031789_label-BCC_strategy-hard_strength-0.45_gs-5.0_aug-004.png,0.8262191414833069,BCC,0.8262191414833069,1
ISIC_0030526,BCC,2,hard,0.45,5.0,100,0,200210,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\hard\BCC\ISIC_0030526_label-BCC_strategy-hard_strength-0.45_gs-5.0_aug-000.png,0.8691287040710449,BCC,0.8691287040710449,1
ISIC_0030526,BCC,2,hard,0.45,5.0,100,1,201210,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\hard\BCC\ISIC_0030526_label-BCC_strategy-hard_strength-0.45_gs-5.0_aug-001.png,0.8691287040710449,BCC,0.8691287040710449,1
ISIC_0030526,BCC,2,hard,0.45,5.0,100,2,202210,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\hard\BCC\ISIC_0030526_label-BCC_strategy-hard_strength-0.45_gs-5.0_aug-002.png,0.8691287040710449,BCC,0.8691287040710449,1
ISIC_0030526,BCC,2,hard,0.45,5.0,100,3,203210,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\hard\BCC\ISIC_0030526_label-BCC_strategy-hard_strength-0.45_gs-5.0_aug-003.png,0.8691287040710449,BCC,0.8691287040710449,1
ISIC_0030526,BCC,2,hard,0.45,5.0,100,4,204210,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\hard\BCC\ISIC_0030526_label-BCC_strategy-hard_strength-0.45_gs-5.0_aug-004.png,0.8691287040710449,BCC,0.8691287040710449,1
ISIC_0029857,BCC,2,hard,0.45,5.0,100,0,200213,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\hard\BCC\ISIC_0029857_label-BCC_strategy-hard_strength-0.45_gs-5.0_aug-000.png,0.6349377036094666,BCC,0.6349377036094666,1
ISIC_0029857,BCC,2,hard,0.45,5.0,100,1,201213,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\hard\BCC\ISIC_0029857_label-BCC_strategy-hard_strength-0.45_gs-5.0_aug-001.png,0.6349377036094666,BCC,0.6349377036094666,1
ISIC_0029857,BCC,2,hard,0.45,5.0,100,2,202213,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\hard\BCC\ISIC_0029857_label-BCC_strategy-hard_strength-0.45_gs-5.0_aug-002.png,0.6349377036094666,BCC,0.6349377036094666,1
ISIC_0029857,BCC,2,hard,0.45,5.0,100,3,203213,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\hard\BCC\ISIC_0029857_label-BCC_strategy-hard_strength-0.45_gs-5.0_aug-003.png,0.6349377036094666,BCC,0.6349377036094666,1
