output_path,true_label_name,nearest_wrong_class_name,plain_prompt,suffixed_prompt,source_a_image_path,source_b_image_path,source_a_sample_id,source_b_sample_id,source_a_margin,source_b_margin,circle_lambda,theta,seed,num_inference_steps,guidance_scale,split_ratio,batch_size,latent_noise_std
experiments\sd_lora_ici_outputs\BKL\BKL_near_BCC_0004.png,BKL,BCC,a dermoscopic image of benign keratosis-like lesion,a dermoscopic image of benign keratosis-like lesion,dataset\ISIC2018_Task3_Training_Input\ISIC_0030396.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0031961.jpg,ISIC_0030396,ISIC_0031961,0.0420156121253967,-0.0048084259033203,0.15601363871126456,1.5595680475234985,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\BKL\BKL_near_DF_0000.png,BKL,DF,a dermoscopic image of benign keratosis-like lesion,a dermoscopic image of benign keratosis-like lesion,dataset\ISIC2018_Task3_Training_Input\ISIC_0027064.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0025484.jpg,ISIC_0027064,ISIC_0025484,-0.052807867527008,-0.02056086063385,1.883244106249265,1.5703926086425781,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\BKL\BKL_near_DF_0001.png,BKL,DF,a dermoscopic image of benign keratosis-like lesion,a dermoscopic image of benign keratosis-like lesion,dataset\ISIC2018_Task3_Training_Input\ISIC_0028497.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0026842.jpg,ISIC_0028497,ISIC_0026842,-0.0544312596321105,-0.0205656290054321,0.7999901422707183,1.5674606561660767,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\BKL\BKL_near_DF_0002.png,BKL,DF,a dermoscopic image of benign keratosis-like lesion,a dermoscopic image of benign keratosis-like lesion,dataset\ISIC2018_Task3_Training_Input\ISIC_0028856.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0024337.jpg,ISIC_0028856,ISIC_0024337,0.0530890226364135,0.0346395969390869,3.7120845152096846,1.5545991659164429,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\BKL\BKL_near_DF_0003.png,BKL,DF,a dermoscopic image of benign keratosis-like lesion,a dermoscopic image of benign keratosis-like lesion,dataset\ISIC2018_Task3_Training_Input\ISIC_0030226.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0025484.jpg,ISIC_0030226,ISIC_0025484,0.0297288298606872,-0.02056086063385,1.3950719721089921,1.5748066902160645,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\BKL\BKL_near_DF_0004.png,BKL,DF,a dermoscopic image of benign keratosis-like lesion,a dermoscopic image of benign keratosis-like lesion,dataset\ISIC2018_Task3_Training_Input\ISIC_0028856.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0025419.jpg,ISIC_0028856,ISIC_0025419,0.0530890226364135,0.0379936099052429,3.2363541284188444,1.5930216312408447,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\BKL\BKL_near_MEL_0000.png,BKL,MEL,a dermoscopic image of benign keratosis-like lesion,a dermoscopic image of benign keratosis-like lesion,dataset\ISIC2018_Task3_Training_Input\ISIC_0025286.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0033791.jpg,ISIC_0025286,ISIC_0033791,-0.0135990977287292,-0.0005947351455688,3.471849191374317,1.5768784284591675,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\BKL\BKL_near_MEL_0001.png,BKL,MEL,a dermoscopic image of benign keratosis-like lesion,a dermoscopic image of benign keratosis-like lesion,dataset\ISIC2018_Task3_Training_Input\ISIC_0026365.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0033437.jpg,ISIC_0026365,ISIC_0033437,-0.0179473161697387,-0.0201191902160644,0.9042284600481973,1.5490221977233887,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\BKL\BKL_near_MEL_0002.png,BKL,MEL,a dermoscopic image of benign keratosis-like lesion,a dermoscopic image of benign keratosis-like lesion,dataset\ISIC2018_Task3_Training_Input\ISIC_0029596.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0034125.jpg,ISIC_0029596,ISIC_0034125,-0.0314685702323913,-0.0511327385902404,2.605377601542403,1.5917503833770752,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\BKL\BKL_near_MEL_0003.png,BKL,MEL,a dermoscopic image of benign keratosis-like lesion,a dermoscopic image of benign keratosis-like lesion,dataset\ISIC2018_Task3_Training_Input\ISIC_0026245.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0029472.jpg,ISIC_0026245,ISIC_0029472,-0.0033300518989562,-0.0034281015396118,1.62002990532111,1.545425534248352,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\BKL\BKL_near_MEL_0004.png,BKL,MEL,a dermoscopic image of benign keratosis-like lesion,a dermoscopic image of benign keratosis-like lesion,dataset\ISIC2018_Task3_Training_Input\ISIC_0024748.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0029682.jpg,ISIC_0024748,ISIC_0029682,-0.0630918145179748,0.012234091758728,1.1221671842985892,1.559941053390503,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\BKL\BKL_near_NV_0000.png,BKL,NV,a dermoscopic image of benign keratosis-like lesion,a dermoscopic image of benign keratosis-like lesion,dataset\ISIC2018_Task3_Training_Input\ISIC_0025366.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0033854.jpg,ISIC_0025366,ISIC_0033854,-0.1623232960700988,0.1038848757743835,0.2813069679728088,1.550560474395752,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\BKL\BKL_near_NV_0001.png,BKL,NV,a dermoscopic image of benign keratosis-like lesion,a dermoscopic image of benign keratosis-like lesion,dataset\ISIC2018_Task3_Training_Input\ISIC_0031577.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0027139.jpg,ISIC_0031577,ISIC_0027139,-0.0898296236991882,-0.1558298468589782,3.1226563830201446,1.556032419204712,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\BKL\BKL_near_NV_0002.png,BKL,NV,a dermoscopic image of benign keratosis-like lesion,a dermoscopic image of benign keratosis-like lesion,dataset\ISIC2018_Task3_Training_Input\ISIC_0029107.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0026941.jpg,ISIC_0029107,ISIC_0026941,-0.0605138540267944,0.0574374198913574,1.4622566802918058,1.5088433027267456,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\BKL\BKL_near_NV_0003.png,BKL,NV,a dermoscopic image of benign keratosis-like lesion,a dermoscopic image of benign keratosis-like lesion,dataset\ISIC2018_Task3_Training_Input\ISIC_0033854.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0026142.jpg,ISIC_0033854,ISIC_0026142,0.1038848757743835,0.0155235528945922,2.077521710323714,1.5406290292739868,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\BKL\BKL_near_NV_0004.png,BKL,NV,a dermoscopic image of benign keratosis-like lesion,a dermoscopic image of benign keratosis-like lesion,dataset\ISIC2018_Task3_Training_Input\ISIC_0027139.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0025804.jpg,ISIC_0027139,ISIC_0025804,-0.1558298468589782,-0.0539441108703613,2.739953272703962,1.558252215385437,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\BKL\BKL_near_VASC_0000.png,BKL,VASC,a dermoscopic image of benign keratosis-like lesion,a dermoscopic image of benign keratosis-like lesion,dataset\ISIC2018_Task3_Training_Input\ISIC_0025275.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0029600.jpg,ISIC_0025275,ISIC_0029600,0.05854332447052,-0.0735872983932495,3.358277004890256,1.5784521102905273,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\BKL\BKL_near_VASC_0001.png,BKL,VASC,a dermoscopic image of benign keratosis-like lesion,a dermoscopic image of benign keratosis-like lesion,dataset\ISIC2018_Task3_Training_Input\ISIC_0025275.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0029600.jpg,ISIC_0025275,ISIC_0029600,0.05854332447052,-0.0735872983932495,1.3181749214147858,1.5784521102905273,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\BKL\BKL_near_VASC_0002.png,BKL,VASC,a dermoscopic image of benign keratosis-like lesion,a dermoscopic image of benign keratosis-like lesion,dataset\ISIC2018_Task3_Training_Input\ISIC_0029600.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0025275.jpg,ISIC_0029600,ISIC_0025275,-0.0735872983932495,0.05854332447052,0.10986666976045992,1.5784521102905273,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\BKL\BKL_near_VASC_0003.png,BKL,VASC,a dermoscopic image of benign keratosis-like lesion,a dermoscopic image of benign keratosis-like lesion,dataset\ISIC2018_Task3_Training_Input\ISIC_0025275.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0029600.jpg,ISIC_0025275,ISIC_0029600,0.05854332447052,-0.0735872983932495,3.4911384548938975,1.5784521102905273,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\BKL\BKL_near_VASC_0004.png,BKL,VASC,a dermoscopic image of benign keratosis-like lesion,a dermoscopic image of benign keratosis-like lesion,dataset\ISIC2018_Task3_Training_Input\ISIC_0025275.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0029600.jpg,ISIC_0025275,ISIC_0029600,0.05854332447052,-0.0735872983932495,1.0397930182809985,1.5784521102905273,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\DF\DF_near_AKIEC_0000.png,DF,AKIEC,a dermoscopic image of dermatofibroma,a dermoscopic image of dermatofibroma,dataset\ISIC2018_Task3_Training_Input\ISIC_0031309.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0025223.jpg,ISIC_0031309,ISIC_0025223,0.0534979104995727,0.2295323014259338,2.340902689561665,1.558353066444397,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\DF\DF_near_AKIEC_0001.png,DF,AKIEC,a dermoscopic image of dermatofibroma,a dermoscopic image of dermatofibroma,dataset\ISIC2018_Task3_Training_Input\ISIC_0031344.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0026789.jpg,ISIC_0031344,ISIC_0026789,-0.1814026832580566,0.1245021224021911,3.985498771985243,1.5505789518356323,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\DF\DF_near_AKIEC_0002.png,DF,AKIEC,a dermoscopic image of dermatofibroma,a dermoscopic image of dermatofibroma,dataset\ISIC2018_Task3_Training_Input\ISIC_0030579.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0025154.jpg,ISIC_0030579,ISIC_0025154,0.2447392344474792,0.0638964772224426,0.1534018121969804,1.5669766664505005,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\DF\DF_near_AKIEC_0003.png,DF,AKIEC,a dermoscopic image of dermatofibroma,a dermoscopic image of dermatofibroma,dataset\ISIC2018_Task3_Training_Input\ISIC_0030579.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0027876.jpg,ISIC_0030579,ISIC_0027876,0.2447392344474792,-0.0174922943115234,2.3595795838359184,1.5885744094848633,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\DF\DF_near_AKIEC_0004.png,DF,AKIEC,a dermoscopic image of dermatofibroma,a dermoscopic image of dermatofibroma,dataset\ISIC2018_Task3_Training_Input\ISIC_0032138.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0030579.jpg,ISIC_0032138,ISIC_0030579,0.1513515710830688,0.2447392344474792,1.3860898234514711,1.567009687423706,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\DF\DF_near_BCC_0000.png,DF,BCC,a dermoscopic image of dermatofibroma,a dermoscopic image of dermatofibroma,dataset\ISIC2018_Task3_Training_Input\ISIC_0034169.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0030321.jpg,ISIC_0034169,ISIC_0030321,0.0517125725746154,-0.0396928787231445,3.144212914750634,1.5715456008911133,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\DF\DF_near_BCC_0001.png,DF,BCC,a dermoscopic image of dermatofibroma,a dermoscopic image of dermatofibroma,dataset\ISIC2018_Task3_Training_Input\ISIC_0024553.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0030244.jpg,ISIC_0024553,ISIC_0030244,0.1382765769958496,0.2300577163696289,1.7563298255492474,1.5611780881881714,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\DF\DF_near_BCC_0002.png,DF,BCC,a dermoscopic image of dermatofibroma,a dermoscopic image of dermatofibroma,dataset\ISIC2018_Task3_Training_Input\ISIC_0029967.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0027188.jpg,ISIC_0029967,ISIC_0027188,0.0037094950675964,0.0844786167144775,3.948805471723602,1.566077709197998,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\DF\DF_near_BCC_0003.png,DF,BCC,a dermoscopic image of dermatofibroma,a dermoscopic image of dermatofibroma,dataset\ISIC2018_Task3_Training_Input\ISIC_0025504.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0027188.jpg,ISIC_0025504,ISIC_0027188,-0.0997960567474365,0.0844786167144775,0.45861824298473386,1.584376335144043,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\DF\DF_near_BCC_0004.png,DF,BCC,a dermoscopic image of dermatofibroma,a dermoscopic image of dermatofibroma,dataset\ISIC2018_Task3_Training_Input\ISIC_0024553.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0034169.jpg,ISIC_0024553,ISIC_0034169,0.1382765769958496,0.0517125725746154,3.702266639212039,1.5265661478042603,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\DF\DF_near_BKL_0000.png,DF,BKL,a dermoscopic image of dermatofibroma,a dermoscopic image of dermatofibroma,dataset\ISIC2018_Task3_Training_Input\ISIC_0027044.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0030870.jpg,ISIC_0027044,ISIC_0030870,-0.0312603712081909,0.0764012336730957,0.771972767599566,1.5470755100250244,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\DF\DF_near_BKL_0001.png,DF,BKL,a dermoscopic image of dermatofibroma,a dermoscopic image of dermatofibroma,dataset\ISIC2018_Task3_Training_Input\ISIC_0031372.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0025373.jpg,ISIC_0031372,ISIC_0025373,0.225854218006134,0.1886264681816101,0.17900736461712238,1.5579739809036255,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\DF\DF_near_BKL_0002.png,DF,BKL,a dermoscopic image of dermatofibroma,a dermoscopic image of dermatofibroma,dataset\ISIC2018_Task3_Training_Input\ISIC_0030555.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0024994.jpg,ISIC_0030555,ISIC_0024994,0.1321872472763061,0.0242255926132202,1.7343833484510789,1.579714298248291,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\DF\DF_near_BKL_0003.png,DF,BKL,a dermoscopic image of dermatofibroma,a dermoscopic image of dermatofibroma,dataset\ISIC2018_Task3_Training_Input\ISIC_0030555.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0025911.jpg,ISIC_0030555,ISIC_0025911,0.1321872472763061,0.3248924016952514,2.097245503575835,1.5576411485671997,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\DF\DF_near_BKL_0004.png,DF,BKL,a dermoscopic image of dermatofibroma,a dermoscopic image of dermatofibroma,dataset\ISIC2018_Task3_Training_Input\ISIC_0030442.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0029052.jpg,ISIC_0030442,ISIC_0029052,0.0440830588340759,0.2698710560798645,3.206189378358329,1.5805233716964722,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\DF\DF_near_MEL_0000.png,DF,MEL,a dermoscopic image of dermatofibroma,a dermoscopic image of dermatofibroma,dataset\ISIC2018_Task3_Training_Input\ISIC_0024973.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0033780.jpg,ISIC_0024973,ISIC_0033780,0.002565860748291,0.3444690704345703,2.771621099184848,1.557085394859314,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\DF\DF_near_MEL_0001.png,DF,MEL,a dermoscopic image of dermatofibroma,a dermoscopic image of dermatofibroma,dataset\ISIC2018_Task3_Training_Input\ISIC_0025622.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0033780.jpg,ISIC_0025622,ISIC_0033780,0.2044851183891296,0.3444690704345703,3.834633850723763,1.5406548976898193,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\DF\DF_near_MEL_0002.png,DF,MEL,a dermoscopic image of dermatofibroma,a dermoscopic image of dermatofibroma,dataset\ISIC2018_Task3_Training_Input\ISIC_0030830.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0034135.jpg,ISIC_0030830,ISIC_0034135,0.0544657111167907,0.295971155166626,2.963688651120569,1.56256103515625,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\DF\DF_near_MEL_0003.png,DF,MEL,a dermoscopic image of dermatofibroma,a dermoscopic image of dermatofibroma,dataset\ISIC2018_Task3_Training_Input\ISIC_0033847.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0025622.jpg,ISIC_0033847,ISIC_0025622,0.1977041363716125,0.2044851183891296,0.7953805195076722,1.5564980506896973,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\DF\DF_near_MEL_0004.png,DF,MEL,a dermoscopic image of dermatofibroma,a dermoscopic image of dermatofibroma,dataset\ISIC2018_Task3_Training_Input\ISIC_0033860.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0033790.jpg,ISIC_0033860,ISIC_0033790,0.1292846798896789,0.1562952399253845,1.7221731846059694,1.573547601699829,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\DF\DF_near_NV_0000.png,DF,NV,a dermoscopic image of dermatofibroma,a dermoscopic image of dermatofibroma,dataset\ISIC2018_Task3_Training_Input\ISIC_0027118.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0028651.jpg,ISIC_0027118,ISIC_0028651,0.0674061179161071,-0.0825185179710388,3.8225450059290456,1.5596818923950195,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\DF\DF_near_NV_0001.png,DF,NV,a dermoscopic image of dermatofibroma,a dermoscopic image of dermatofibroma,dataset\ISIC2018_Task3_Training_Input\ISIC_0025980.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0027598.jpg,ISIC_0025980,ISIC_0027598,0.0168269872665405,0.0295021533966064,3.7037871315202313,1.5620157718658447,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\DF\DF_near_NV_0002.png,DF,NV,a dermoscopic image of dermatofibroma,a dermoscopic image of dermatofibroma,dataset\ISIC2018_Task3_Training_Input\ISIC_0029177.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0025980.jpg,ISIC_0029177,ISIC_0025980,0.0216697454452514,0.0168269872665405,2.514214538720053,1.5573058128356934,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\DF\DF_near_NV_0003.png,DF,NV,a dermoscopic image of dermatofibroma,a dermoscopic image of dermatofibroma,dataset\ISIC2018_Task3_Training_Input\ISIC_0027598.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0025980.jpg,ISIC_0027598,ISIC_0025980,0.0295021533966064,0.0168269872665405,2.668466297788831,1.5620157718658447,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\DF\DF_near_NV_0004.png,DF,NV,a dermoscopic image of dermatofibroma,a dermoscopic image of dermatofibroma,dataset\ISIC2018_Task3_Training_Input\ISIC_0027141.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0027216.jpg,ISIC_0027141,ISIC_0027216,0.1884759068489074,-0.0940439701080322,0.511254883993601,1.531611680984497,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\MEL\MEL_near_AKIEC_0000.png,MEL,AKIEC,a dermoscopic image of melanoma,a dermoscopic image of melanoma,dataset\ISIC2018_Task3_Training_Input\ISIC_0026868.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0030486.jpg,ISIC_0026868,ISIC_0030486,-0.0460506081581115,-0.0468808412551879,3.5804508425068162,1.579455018043518,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\MEL\MEL_near_AKIEC_0001.png,MEL,AKIEC,a dermoscopic image of melanoma,a dermoscopic image of melanoma,dataset\ISIC2018_Task3_Training_Input\ISIC_0026823.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0032070.jpg,ISIC_0026823,ISIC_0032070,-0.1212754249572753,-0.0352314710617065,1.9975826592280441,1.5951002836227417,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\MEL\MEL_near_AKIEC_0002.png,MEL,AKIEC,a dermoscopic image of melanoma,a dermoscopic image of melanoma,dataset\ISIC2018_Task3_Training_Input\ISIC_0033424.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0027663.jpg,ISIC_0033424,ISIC_0027663,-0.1554678082466125,0.0028826594352722,2.6800510481833975,1.5634820461273193,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\MEL\MEL_near_AKIEC_0003.png,MEL,AKIEC,a dermoscopic image of melanoma,a dermoscopic image of melanoma,dataset\ISIC2018_Task3_Training_Input\ISIC_0029238.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0030486.jpg,ISIC_0029238,ISIC_0030486,-0.0050989985466003,-0.0468808412551879,1.3284253457698951,1.5427796840667725,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\MEL\MEL_near_AKIEC_0004.png,MEL,AKIEC,a dermoscopic image of melanoma,a dermoscopic image of melanoma,dataset\ISIC2018_Task3_Training_Input\ISIC_0027663.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0030486.jpg,ISIC_0027663,ISIC_0030486,0.0028826594352722,-0.0468808412551879,2.8065277371026407,1.5608930587768555,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\MEL\MEL_near_BCC_0000.png,MEL,BCC,a dermoscopic image of melanoma,a dermoscopic image of melanoma,dataset\ISIC2018_Task3_Training_Input\ISIC_0033024.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0032079.jpg,ISIC_0033024,ISIC_0032079,-0.097657024860382,-0.0077688097953796,2.232171470867082,1.560577392578125,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\MEL\MEL_near_BCC_0001.png,MEL,BCC,a dermoscopic image of melanoma,a dermoscopic image of melanoma,dataset\ISIC2018_Task3_Training_Input\ISIC_0034064.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0024987.jpg,ISIC_0034064,ISIC_0024987,-0.0205864906311035,0.0522927045822143,0.7703193184212385,1.5647625923156738,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\MEL\MEL_near_BCC_0002.png,MEL,BCC,a dermoscopic image of melanoma,a dermoscopic image of melanoma,dataset\ISIC2018_Task3_Training_Input\ISIC_0032079.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0024733.jpg,ISIC_0032079,ISIC_0024733,-0.0077688097953796,-0.0371960997581481,2.658993425464044,1.5712242126464844,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\MEL\MEL_near_BCC_0003.png,MEL,BCC,a dermoscopic image of melanoma,a dermoscopic image of melanoma,dataset\ISIC2018_Task3_Training_Input\ISIC_0032984.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0032079.jpg,ISIC_0032984,ISIC_0032079,0.0932915806770324,-0.0077688097953796,1.51649843269752,1.570881962776184,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\MEL\MEL_near_BCC_0004.png,MEL,BCC,a dermoscopic image of melanoma,a dermoscopic image of melanoma,dataset\ISIC2018_Task3_Training_Input\ISIC_0031295.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0027261.jpg,ISIC_0031295,ISIC_0027261,0.1374054551124572,0.062594473361969,3.0348103584535755,1.5489165782928467,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\MEL\MEL_near_BKL_0000.png,MEL,BKL,a dermoscopic image of melanoma,a dermoscopic image of melanoma,dataset\ISIC2018_Task3_Training_Input\ISIC_0034005.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0031543.jpg,ISIC_0034005,ISIC_0031543,-0.0362053513526916,0.0007849335670471,0.687393761915812,1.5907127857208252,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\MEL\MEL_near_BKL_0001.png,MEL,BKL,a dermoscopic image of melanoma,a dermoscopic image of melanoma,dataset\ISIC2018_Task3_Training_Input\ISIC_0026811.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0029958.jpg,ISIC_0026811,ISIC_0029958,-0.0128311514854431,-0.0449018478393554,2.2882732044208742,1.5626603364944458,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\MEL\MEL_near_BKL_0002.png,MEL,BKL,a dermoscopic image of melanoma,a dermoscopic image of melanoma,dataset\ISIC2018_Task3_Training_Input\ISIC_0033881.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0024481.jpg,ISIC_0033881,ISIC_0024481,-0.011491060256958,-0.0601882934570312,1.614064141205788,1.5807584524154663,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\MEL\MEL_near_BKL_0003.png,MEL,BKL,a dermoscopic image of melanoma,a dermoscopic image of melanoma,dataset\ISIC2018_Task3_Training_Input\ISIC_0029163.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0026697.jpg,ISIC_0029163,ISIC_0026697,0.0048025846481323,-0.0057879090309143,3.3071611100303064,1.5839717388153076,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\MEL\MEL_near_BKL_0004.png,MEL,BKL,a dermoscopic image of melanoma,a dermoscopic image of melanoma,dataset\ISIC2018_Task3_Training_Input\ISIC_0026697.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0029209.jpg,ISIC_0026697,ISIC_0029209,-0.0057879090309143,-0.0134258270263671,1.1863219298711916,1.6094304323196411,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\MEL\MEL_near_DF_0000.png,MEL,DF,a dermoscopic image of melanoma,a dermoscopic image of melanoma,dataset\ISIC2018_Task3_Training_Input\ISIC_0032190.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0031666.jpg,ISIC_0032190,ISIC_0031666,0.0041579604148864,0.037576138973236,0.8441846427126919,1.564369559288025,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\MEL\MEL_near_DF_0001.png,MEL,DF,a dermoscopic image of melanoma,a dermoscopic image of melanoma,dataset\ISIC2018_Task3_Training_Input\ISIC_0026420.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0025317.jpg,ISIC_0026420,ISIC_0025317,0.0257288217544555,-0.0078952312469482,3.2284398974174553,1.529242753982544,42,100,5.0,0.3,32,0.0
