source_image,label,label_idx,seed_strategy,strength,guidance_scale,num_inference_steps,aug_idx,generator_seed,output_path,source_confidence
ISIC_0028010,NV,1,hard,0.45,5.0,250,3,103852,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\NV\ISIC_0028010_label-NV_strategy-hard_strength-0.45_gs-5.0_aug-003.png,0.4021815061569214
ISIC_0028010,NV,1,hard,0.45,5.0,250,4,104852,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\NV\ISIC_0028010_label-NV_strategy-hard_strength-0.45_gs-5.0_aug-004.png,0.4021815061569214
ISIC_0026573,NV,1,hard,0.45,5.0,250,0,100710,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\NV\ISIC_0026573_label-NV_strategy-hard_strength-0.45_gs-5.0_aug-000.png,0.398080438375473
ISIC_0026573,NV,1,hard,0.45,5.0,250,1,101710,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\NV\ISIC_0026573_label-NV_strategy-hard_strength-0.45_gs-5.0_aug-001.png,0.398080438375473
ISIC_0026573,NV,1,hard,0.45,5.0,250,2,102710,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\NV\ISIC_0026573_label-NV_strategy-hard_strength-0.45_gs-5.0_aug-002.png,0.398080438375473
ISIC_0026573,NV,1,hard,0.45,5.0,250,3,103710,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\NV\ISIC_0026573_label-NV_strategy-hard_strength-0.45_gs-5.0_aug-003.png,0.398080438375473
ISIC_0026573,NV,1,hard,0.45,5.0,250,4,104710,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\NV\ISIC_0026573_label-NV_strategy-hard_strength-0.45_gs-5.0_aug-004.png,0.398080438375473
ISIC_0034234,NV,1,hard,0.45,5.0,250,0,100680,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\NV\ISIC_0034234_label-NV_strategy-hard_strength-0.45_gs-5.0_aug-000.png,0.4110915660858154
ISIC_0034234,NV,1,hard,0.45,5.0,250,1,101680,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\NV\ISIC_0034234_label-NV_strategy-hard_strength-0.45_gs-5.0_aug-001.png,0.4110915660858154
ISIC_0034234,NV,1,hard,0.45,5.0,250,2,102680,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\NV\ISIC_0034234_label-NV_strategy-hard_strength-0.45_gs-5.0_aug-002.png,0.4110915660858154
ISIC_0034234,NV,1,hard,0.45,5.0,250,3,103680,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\NV\ISIC_0034234_label-NV_strategy-hard_strength-0.45_gs-5.0_aug-003.png,0.4110915660858154
ISIC_0034234,NV,1,hard,0.45,5.0,250,4,104680,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\NV\ISIC_0034234_label-NV_strategy-hard_strength-0.45_gs-5.0_aug-004.png,0.4110915660858154
ISIC_0034304,NV,1,hard,0.45,5.0,250,0,100966,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\NV\ISIC_0034304_label-NV_strategy-hard_strength-0.45_gs-5.0_aug-000.png,0.2558886110782623
ISIC_0034304,NV,1,hard,0.45,5.0,250,1,101966,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\NV\ISIC_0034304_label-NV_strategy-hard_strength-0.45_gs-5.0_aug-001.png,0.2558886110782623
ISIC_0034304,NV,1,hard,0.45,5.0,250,2,102966,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\NV\ISIC_0034304_label-NV_strategy-hard_strength-0.45_gs-5.0_aug-002.png,0.2558886110782623
ISIC_0034304,NV,1,hard,0.45,5.0,250,3,103966,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\NV\ISIC_0034304_label-NV_strategy-hard_strength-0.45_gs-5.0_aug-003.png,0.2558886110782623
ISIC_0034304,NV,1,hard,0.45,5.0,250,4,104966,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\NV\ISIC_0034304_label-NV_strategy-hard_strength-0.45_gs-5.0_aug-004.png,0.2558886110782623
ISIC_0029795,NV,1,hard,0.45,5.0,250,0,100596,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\NV\ISIC_0029795_label-NV_strategy-hard_strength-0.45_gs-5.0_aug-000.png,0.4119894504547119
ISIC_0029795,NV,1,hard,0.45,5.0,250,1,101596,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\NV\ISIC_0029795_label-NV_strategy-hard_strength-0.45_gs-5.0_aug-001.png,0.4119894504547119
ISIC_0029795,NV,1,hard,0.45,5.0,250,2,102596,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\NV\ISIC_0029795_label-NV_strategy-hard_strength-0.45_gs-5.0_aug-002.png,0.4119894504547119
ISIC_0029795,NV,1,hard,0.45,5.0,250,3,103596,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\NV\ISIC_0029795_label-NV_strategy-hard_strength-0.45_gs-5.0_aug-003.png,0.4119894504547119
ISIC_0029795,NV,1,hard,0.45,5.0,250,4,104596,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\NV\ISIC_0029795_label-NV_strategy-hard_strength-0.45_gs-5.0_aug-004.png,0.4119894504547119
ISIC_0033057,NV,1,hard,0.45,5.0,250,0,100656,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\NV\ISIC_0033057_label-NV_strategy-hard_strength-0.45_gs-5.0_aug-000.png,0.3871474862098694
ISIC_0033057,NV,1,hard,0.45,5.0,250,1,101656,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\NV\ISIC_0033057_label-NV_strategy-hard_strength-0.45_gs-5.0_aug-001.png,0.3871474862098694
ISIC_0033057,NV,1,hard,0.45,5.0,250,2,102656,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\NV\ISIC_0033057_label-NV_strategy-hard_strength-0.45_gs-5.0_aug-002.png,0.3871474862098694
ISIC_0033057,NV,1,hard,0.45,5.0,250,3,103656,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\NV\ISIC_0033057_label-NV_strategy-hard_strength-0.45_gs-5.0_aug-003.png,0.3871474862098694
ISIC_0033057,NV,1,hard,0.45,5.0,250,4,104656,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\NV\ISIC_0033057_label-NV_strategy-hard_strength-0.45_gs-5.0_aug-004.png,0.3871474862098694
ISIC_0024497,NV,1,hard,0.45,5.0,250,0,100691,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\NV\ISIC_0024497_label-NV_strategy-hard_strength-0.45_gs-5.0_aug-000.png,0.2750853598117828
ISIC_0024497,NV,1,hard,0.45,5.0,250,1,101691,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\NV\ISIC_0024497_label-NV_strategy-hard_strength-0.45_gs-5.0_aug-001.png,0.2750853598117828
ISIC_0024497,NV,1,hard,0.45,5.0,250,2,102691,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\NV\ISIC_0024497_label-NV_strategy-hard_strength-0.45_gs-5.0_aug-002.png,0.2750853598117828
ISIC_0024497,NV,1,hard,0.45,5.0,250,3,103691,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\NV\ISIC_0024497_label-NV_strategy-hard_strength-0.45_gs-5.0_aug-003.png,0.2750853598117828
ISIC_0024497,NV,1,hard,0.45,5.0,250,4,104691,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\NV\ISIC_0024497_label-NV_strategy-hard_strength-0.45_gs-5.0_aug-004.png,0.2750853598117828
ISIC_0032178,NV,1,hard,0.45,5.0,250,0,100653,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\NV\ISIC_0032178_label-NV_strategy-hard_strength-0.45_gs-5.0_aug-000.png,0.3893609046936035
ISIC_0032178,NV,1,hard,0.45,5.0,250,1,101653,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\NV\ISIC_0032178_label-NV_strategy-hard_strength-0.45_gs-5.0_aug-001.png,0.3893609046936035
ISIC_0032178,NV,1,hard,0.45,5.0,250,2,102653,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\NV\ISIC_0032178_label-NV_strategy-hard_strength-0.45_gs-5.0_aug-002.png,0.3893609046936035
ISIC_0032178,NV,1,hard,0.45,5.0,250,3,103653,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\NV\ISIC_0032178_label-NV_strategy-hard_strength-0.45_gs-5.0_aug-003.png,0.3893609046936035
ISIC_0032178,NV,1,hard,0.45,5.0,250,4,104653,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\NV\ISIC_0032178_label-NV_strategy-hard_strength-0.45_gs-5.0_aug-004.png,0.3893609046936035
ISIC_0027166,NV,1,hard,0.45,5.0,250,0,100043,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\NV\ISIC_0027166_label-NV_strategy-hard_strength-0.45_gs-5.0_aug-000.png,0.3673982918262481
ISIC_0027166,NV,1,hard,0.45,5.0,250,1,101043,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\NV\ISIC_0027166_label-NV_strategy-hard_strength-0.45_gs-5.0_aug-001.png,0.3673982918262481
ISIC_0027166,NV,1,hard,0.45,5.0,250,2,102043,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\NV\ISIC_0027166_label-NV_strategy-hard_strength-0.45_gs-5.0_aug-002.png,0.3673982918262481
ISIC_0027166,NV,1,hard,0.45,5.0,250,3,103043,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\NV\ISIC_0027166_label-NV_strategy-hard_strength-0.45_gs-5.0_aug-003.png,0.3673982918262481
ISIC_0027166,NV,1,hard,0.45,5.0,250,4,104043,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\NV\ISIC_0027166_label-NV_strategy-hard_strength-0.45_gs-5.0_aug-004.png,0.3673982918262481
ISIC_0033632,NV,1,hard,0.45,5.0,250,0,100256,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\NV\ISIC_0033632_label-NV_strategy-hard_strength-0.45_gs-5.0_aug-000.png,0.2846696078777313
ISIC_0033632,NV,1,hard,0.45,5.0,250,1,101256,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\NV\ISIC_0033632_label-NV_strategy-hard_strength-0.45_gs-5.0_aug-001.png,0.2846696078777313
ISIC_0033632,NV,1,hard,0.45,5.0,250,2,102256,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\NV\ISIC_0033632_label-NV_strategy-hard_strength-0.45_gs-5.0_aug-002.png,0.2846696078777313
ISIC_0033632,NV,1,hard,0.45,5.0,250,3,103256,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\NV\ISIC_0033632_label-NV_strategy-hard_strength-0.45_gs-5.0_aug-003.png,0.2846696078777313
ISIC_0033632,NV,1,hard,0.45,5.0,250,4,104256,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\NV\ISIC_0033632_label-NV_strategy-hard_strength-0.45_gs-5.0_aug-004.png,0.2846696078777313
ISIC_0033471,NV,1,hard,0.45,5.0,250,0,100139,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\NV\ISIC_0033471_label-NV_strategy-hard_strength-0.45_gs-5.0_aug-000.png,0.2345467954874038
ISIC_0033471,NV,1,hard,0.45,5.0,250,1,101139,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\NV\ISIC_0033471_label-NV_strategy-hard_strength-0.45_gs-5.0_aug-001.png,0.2345467954874038
ISIC_0033471,NV,1,hard,0.45,5.0,250,2,102139,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\NV\ISIC_0033471_label-NV_strategy-hard_strength-0.45_gs-5.0_aug-002.png,0.2345467954874038
ISIC_0033471,NV,1,hard,0.45,5.0,250,3,103139,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\NV\ISIC_0033471_label-NV_strategy-hard_strength-0.45_gs-5.0_aug-003.png,0.2345467954874038
ISIC_0033471,NV,1,hard,0.45,5.0,250,4,104139,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\NV\ISIC_0033471_label-NV_strategy-hard_strength-0.45_gs-5.0_aug-004.png,0.2345467954874038
ISIC_0033138,NV,1,hard,0.45,5.0,250,0,100048,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\NV\ISIC_0033138_label-NV_strategy-hard_strength-0.45_gs-5.0_aug-000.png,0.3765047788619995
ISIC_0033138,NV,1,hard,0.45,5.0,250,1,101048,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\NV\ISIC_0033138_label-NV_strategy-hard_strength-0.45_gs-5.0_aug-001.png,0.3765047788619995
ISIC_0033138,NV,1,hard,0.45,5.0,250,2,102048,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\NV\ISIC_0033138_label-NV_strategy-hard_strength-0.45_gs-5.0_aug-002.png,0.3765047788619995
ISIC_0033138,NV,1,hard,0.45,5.0,250,3,103048,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\NV\ISIC_0033138_label-NV_strategy-hard_strength-0.45_gs-5.0_aug-003.png,0.3765047788619995
ISIC_0033138,NV,1,hard,0.45,5.0,250,4,104048,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\NV\ISIC_0033138_label-NV_strategy-hard_strength-0.45_gs-5.0_aug-004.png,0.3765047788619995
ISIC_0030527,NV,1,hard,0.45,5.0,250,0,100101,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\NV\ISIC_0030527_label-NV_strategy-hard_strength-0.45_gs-5.0_aug-000.png,0.4111831486225128
ISIC_0030527,NV,1,hard,0.45,5.0,250,1,101101,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\NV\ISIC_0030527_label-NV_strategy-hard_strength-0.45_gs-5.0_aug-001.png,0.4111831486225128
ISIC_0030527,NV,1,hard,0.45,5.0,250,2,102101,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\NV\ISIC_0030527_label-NV_strategy-hard_strength-0.45_gs-5.0_aug-002.png,0.4111831486225128
ISIC_0030527,NV,1,hard,0.45,5.0,250,3,103101,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\NV\ISIC_0030527_label-NV_strategy-hard_strength-0.45_gs-5.0_aug-003.png,0.4111831486225128
ISIC_0030527,NV,1,hard,0.45,5.0,250,4,104101,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\NV\ISIC_0030527_label-NV_strategy-hard_strength-0.45_gs-5.0_aug-004.png,0.4111831486225128
ISIC_0029511,NV,1,hard,0.45,5.0,250,0,100532,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\NV\ISIC_0029511_label-NV_strategy-hard_strength-0.45_gs-5.0_aug-000.png,0.3988016247749328
ISIC_0029511,NV,1,hard,0.45,5.0,250,1,101532,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\NV\ISIC_0029511_label-NV_strategy-hard_strength-0.45_gs-5.0_aug-001.png,0.3988016247749328
ISIC_0029511,NV,1,hard,0.45,5.0,250,2,102532,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\NV\ISIC_0029511_label-NV_strategy-hard_strength-0.45_gs-5.0_aug-002.png,0.3988016247749328
ISIC_0029511,NV,1,hard,0.45,5.0,250,3,103532,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\NV\ISIC_0029511_label-NV_strategy-hard_strength-0.45_gs-5.0_aug-003.png,0.3988016247749328
ISIC_0029511,NV,1,hard,0.45,5.0,250,4,104532,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\NV\ISIC_0029511_label-NV_strategy-hard_strength-0.45_gs-5.0_aug-004.png,0.3988016247749328
ISIC_0027868,NV,1,hard,0.45,5.0,250,0,100105,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\NV\ISIC_0027868_label-NV_strategy-hard_strength-0.45_gs-5.0_aug-000.png,0.404272049665451
ISIC_0027868,NV,1,hard,0.45,5.0,250,1,101105,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\NV\ISIC_0027868_label-NV_strategy-hard_strength-0.45_gs-5.0_aug-001.png,0.404272049665451
ISIC_0027868,NV,1,hard,0.45,5.0,250,2,102105,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\NV\ISIC_0027868_label-NV_strategy-hard_strength-0.45_gs-5.0_aug-002.png,0.404272049665451
ISIC_0027868,NV,1,hard,0.45,5.0,250,3,103105,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\NV\ISIC_0027868_label-NV_strategy-hard_strength-0.45_gs-5.0_aug-003.png,0.404272049665451
ISIC_0027868,NV,1,hard,0.45,5.0,250,4,104105,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\NV\ISIC_0027868_label-NV_strategy-hard_strength-0.45_gs-5.0_aug-004.png,0.404272049665451
ISIC_0028212,NV,1,hard,0.45,5.0,250,0,100827,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\NV\ISIC_0028212_label-NV_strategy-hard_strength-0.45_gs-5.0_aug-000.png,0.4000012576580047
ISIC_0028212,NV,1,hard,0.45,5.0,250,1,101827,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\NV\ISIC_0028212_label-NV_strategy-hard_strength-0.45_gs-5.0_aug-001.png,0.4000012576580047
ISIC_0028212,NV,1,hard,0.45,5.0,250,2,102827,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\NV\ISIC_0028212_label-NV_strategy-hard_strength-0.45_gs-5.0_aug-002.png,0.4000012576580047
ISIC_0028212,NV,1,hard,0.45,5.0,250,3,103827,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\NV\ISIC_0028212_label-NV_strategy-hard_strength-0.45_gs-5.0_aug-003.png,0.4000012576580047
ISIC_0028212,NV,1,hard,0.45,5.0,250,4,104827,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\NV\ISIC_0028212_label-NV_strategy-hard_strength-0.45_gs-5.0_aug-004.png,0.4000012576580047
ISIC_0028170,NV,1,hard,0.45,5.0,250,0,100224,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\NV\ISIC_0028170_label-NV_strategy-hard_strength-0.45_gs-5.0_aug-000.png,0.3685789108276367
ISIC_0028170,NV,1,hard,0.45,5.0,250,1,101224,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\NV\ISIC_0028170_label-NV_strategy-hard_strength-0.45_gs-5.0_aug-001.png,0.3685789108276367
ISIC_0028170,NV,1,hard,0.45,5.0,250,2,102224,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\NV\ISIC_0028170_label-NV_strategy-hard_strength-0.45_gs-5.0_aug-002.png,0.3685789108276367
ISIC_0028170,NV,1,hard,0.45,5.0,250,3,103224,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\NV\ISIC_0028170_label-NV_strategy-hard_strength-0.45_gs-5.0_aug-003.png,0.3685789108276367
ISIC_0028170,NV,1,hard,0.45,5.0,250,4,104224,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\NV\ISIC_0028170_label-NV_strategy-hard_strength-0.45_gs-5.0_aug-004.png,0.3685789108276367
ISIC_0027523,NV,1,hard,0.45,5.0,250,0,100056,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\NV\ISIC_0027523_label-NV_strategy-hard_strength-0.45_gs-5.0_aug-000.png,0.3740878403186798
ISIC_0027523,NV,1,hard,0.45,5.0,250,1,101056,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\NV\ISIC_0027523_label-NV_strategy-hard_strength-0.45_gs-5.0_aug-001.png,0.3740878403186798
ISIC_0027523,NV,1,hard,0.45,5.0,250,2,102056,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\NV\ISIC_0027523_label-NV_strategy-hard_strength-0.45_gs-5.0_aug-002.png,0.3740878403186798
ISIC_0027523,NV,1,hard,0.45,5.0,250,3,103056,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\NV\ISIC_0027523_label-NV_strategy-hard_strength-0.45_gs-5.0_aug-003.png,0.3740878403186798
ISIC_0027523,NV,1,hard,0.45,5.0,250,4,104056,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\NV\ISIC_0027523_label-NV_strategy-hard_strength-0.45_gs-5.0_aug-004.png,0.3740878403186798
ISIC_0033803,NV,1,hard,0.45,5.0,250,0,100172,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\NV\ISIC_0033803_label-NV_strategy-hard_strength-0.45_gs-5.0_aug-000.png,0.3954657316207886
ISIC_0033803,NV,1,hard,0.45,5.0,250,1,101172,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\NV\ISIC_0033803_label-NV_strategy-hard_strength-0.45_gs-5.0_aug-001.png,0.3954657316207886
ISIC_0033803,NV,1,hard,0.45,5.0,250,2,102172,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\NV\ISIC_0033803_label-NV_strategy-hard_strength-0.45_gs-5.0_aug-002.png,0.3954657316207886
ISIC_0033803,NV,1,hard,0.45,5.0,250,3,103172,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\NV\ISIC_0033803_label-NV_strategy-hard_strength-0.45_gs-5.0_aug-003.png,0.3954657316207886
ISIC_0033803,NV,1,hard,0.45,5.0,250,4,104172,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\NV\ISIC_0033803_label-NV_strategy-hard_strength-0.45_gs-5.0_aug-004.png,0.3954657316207886
ISIC_0024457,BCC,2,hard,0.45,5.0,250,0,200947,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\BCC\ISIC_0024457_label-BCC_strategy-hard_strength-0.45_gs-5.0_aug-000.png,0.9173596501350404
ISIC_0024457,BCC,2,hard,0.45,5.0,250,1,201947,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\BCC\ISIC_0024457_label-BCC_strategy-hard_strength-0.45_gs-5.0_aug-001.png,0.9173596501350404
ISIC_0024457,BCC,2,hard,0.45,5.0,250,2,202947,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\BCC\ISIC_0024457_label-BCC_strategy-hard_strength-0.45_gs-5.0_aug-002.png,0.9173596501350404
ISIC_0024457,BCC,2,hard,0.45,5.0,250,3,203947,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\BCC\ISIC_0024457_label-BCC_strategy-hard_strength-0.45_gs-5.0_aug-003.png,0.9173596501350404
ISIC_0024457,BCC,2,hard,0.45,5.0,250,4,204947,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\BCC\ISIC_0024457_label-BCC_strategy-hard_strength-0.45_gs-5.0_aug-004.png,0.9173596501350404
ISIC_0030746,BCC,2,hard,0.45,5.0,250,0,200115,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\BCC\ISIC_0030746_label-BCC_strategy-hard_strength-0.45_gs-5.0_aug-000.png,0.9182891249656676
ISIC_0030746,BCC,2,hard,0.45,5.0,250,1,201115,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\BCC\ISIC_0030746_label-BCC_strategy-hard_strength-0.45_gs-5.0_aug-001.png,0.9182891249656676
ISIC_0030746,BCC,2,hard,0.45,5.0,250,2,202115,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\BCC\ISIC_0030746_label-BCC_strategy-hard_strength-0.45_gs-5.0_aug-002.png,0.9182891249656676
ISIC_0030746,BCC,2,hard,0.45,5.0,250,3,203115,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\BCC\ISIC_0030746_label-BCC_strategy-hard_strength-0.45_gs-5.0_aug-003.png,0.9182891249656676
ISIC_0030746,BCC,2,hard,0.45,5.0,250,4,204115,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\BCC\ISIC_0030746_label-BCC_strategy-hard_strength-0.45_gs-5.0_aug-004.png,0.9182891249656676
ISIC_0030138,BCC,2,hard,0.45,5.0,250,0,200484,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\BCC\ISIC_0030138_label-BCC_strategy-hard_strength-0.45_gs-5.0_aug-000.png,0.9053015112876892
ISIC_0030138,BCC,2,hard,0.45,5.0,250,1,201484,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\BCC\ISIC_0030138_label-BCC_strategy-hard_strength-0.45_gs-5.0_aug-001.png,0.9053015112876892
ISIC_0030138,BCC,2,hard,0.45,5.0,250,2,202484,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\BCC\ISIC_0030138_label-BCC_strategy-hard_strength-0.45_gs-5.0_aug-002.png,0.9053015112876892
ISIC_0030138,BCC,2,hard,0.45,5.0,250,3,203484,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\BCC\ISIC_0030138_label-BCC_strategy-hard_strength-0.45_gs-5.0_aug-003.png,0.9053015112876892
ISIC_0030138,BCC,2,hard,0.45,5.0,250,4,204484,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\BCC\ISIC_0030138_label-BCC_strategy-hard_strength-0.45_gs-5.0_aug-004.png,0.9053015112876892
ISIC_0030230,BCC,2,hard,0.45,5.0,250,0,201032,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\BCC\ISIC_0030230_label-BCC_strategy-hard_strength-0.45_gs-5.0_aug-000.png,0.9151899218559264
ISIC_0030230,BCC,2,hard,0.45,5.0,250,1,202032,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\BCC\ISIC_0030230_label-BCC_strategy-hard_strength-0.45_gs-5.0_aug-001.png,0.9151899218559264
ISIC_0030230,BCC,2,hard,0.45,5.0,250,2,203032,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\BCC\ISIC_0030230_label-BCC_strategy-hard_strength-0.45_gs-5.0_aug-002.png,0.9151899218559264
ISIC_0030230,BCC,2,hard,0.45,5.0,250,3,204032,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\BCC\ISIC_0030230_label-BCC_strategy-hard_strength-0.45_gs-5.0_aug-003.png,0.9151899218559264
