index,sample_id,image_path,true_label_idx,true_label_name,pred_label_idx,pred_label_name,is_correct,confidence,distance_to_true_center,nearest_wrong_class_idx,nearest_wrong_class_name,distance_to_nearest_wrong_center,distance_margin,distance_to_MEL,distance_to_NV,distance_to_BCC,distance_to_AKIEC,distance_to_BKL,distance_to_DF,distance_to_VASC,rank_global,rank_in_true_class,x,y
922,ISIC_0025228,,1,NV,1,NV,True,0.966084897518158,0.7234602570533752,0,MEL,0.7464221715927124,0.022961914539337158,0.7464221715927124,0.7234602570533752,0.862306535243988,0.8758045434951782,0.9112568497657776,0.8044819235801697,0.9569144248962402,1571,1120,19.251678,1.0306361
923,ISIC_0025229,,1,NV,1,NV,True,0.9501452445983887,0.993863582611084,6,VASC,1.1883020401000977,0.19443845748901367,1.2592684030532837,0.993863582611084,1.2678041458129883,1.3078519105911255,1.2715065479278564,1.213331699371338,1.1883020401000977,7186,4837,-85.58151,-7.7446594
924,ISIC_0025230,,1,NV,1,NV,True,0.978855311870575,0.8875710964202881,0,MEL,1.1021363735198975,0.21456527709960938,1.1021363735198975,0.8875710964202881,1.14695143699646,1.2198911905288696,1.1770946979522705,1.1028348207473755,1.1945167779922485,7902,5307,-67.25837,19.375504
925,ISIC_0025231,,1,NV,1,NV,True,0.9112235307693481,0.6840353608131409,0,MEL,0.6391439437866211,-0.044891417026519775,0.6391439437866211,0.6840353608131409,0.9577680826187134,0.9534061551094055,0.8911972045898438,0.8289494514465332,1.011797547340393,429,258,3.2160084,-5.008922
926,ISIC_0025232,,1,NV,1,NV,True,0.9281719326972961,0.9487096667289734,0,MEL,1.1668704748153687,0.21816080808639526,1.1668704748153687,0.9487096667289734,1.28105628490448,1.267284631729126,1.249450445175171,1.2096796035766602,1.2511930465698242,8037,5399,-65.07866,5.256779
927,ISIC_0025233,,1,NV,1,NV,True,0.9341319799423218,0.869654655456543,5,DF,1.04984450340271,0.180189847946167,1.0842747688293457,0.869654655456543,1.1787166595458984,1.1885110139846802,1.159240484237671,1.04984450340271,1.0665971040725708,6667,4495,-30.119257,-14.9189415
928,ISIC_0025234,,0,MEL,0,MEL,True,0.9164044857025146,0.7175204157829285,5,DF,0.8377074003219604,0.12018698453903198,0.7175204157829285,0.9191091656684875,0.8722641468048096,0.9244484901428223,0.9023218750953674,0.8377074003219604,0.9544646143913269,4577,337,30.231104,10.051318
929,ISIC_0025235,,0,MEL,0,MEL,True,0.8951402306556702,0.7325416803359985,1,NV,0.8809486627578735,0.148406982421875,0.7325416803359985,0.8809486627578735,1.009874701499939,0.9721785187721252,0.8888628482818604,0.8919662833213806,1.1302568912506104,5561,470,53.803146,1.4440813
930,ISIC_0025236,,1,NV,1,NV,True,0.9672864675521851,0.9313592910766602,5,DF,1.111620306968689,0.1802610158920288,1.1451435089111328,0.9313592910766602,1.244977355003357,1.2547779083251953,1.1986058950424194,1.111620306968689,1.135051965713501,6669,4497,-27.29208,44.732906
931,ISIC_0025237,,1,NV,1,NV,True,0.9641920924186707,0.8503112196922302,0,MEL,0.9591954946517944,0.10888427495956421,0.9591954946517944,0.8503112196922302,1.0043509006500244,1.0902221202850342,1.076640009880066,0.9638489484786987,1.0282869338989258,4195,2952,13.219624,22.839449
932,ISIC_0025238,,0,MEL,0,MEL,True,0.7264291644096375,0.7330923676490784,3,AKIEC,0.8666550517082214,0.13356268405914307,0.7330923676490784,0.9490920305252075,0.9089192152023315,0.8666550517082214,0.94405198097229,0.8873517513275146,1.1149415969848633,5043,394,43.90623,15.356155
933,ISIC_0025239,,1,NV,1,NV,True,0.9698575139045715,0.6925675868988037,0,MEL,0.7078394293785095,0.01527184247970581,0.7078394293785095,0.6925675868988037,0.978678286075592,1.0372185707092285,0.8635061979293823,0.8483363389968872,1.0026441812515259,1396,980,7.7461896,-1.7901001
934,ISIC_0025240,,1,NV,1,NV,True,0.774830162525177,0.810308575630188,0,MEL,0.7838100790977478,-0.026498496532440186,0.7838100790977478,0.810308575630188,1.0684767961502075,0.9778932929039001,0.9554684162139893,0.9104001522064209,1.1288243532180786,626,400,-9.363646,-5.3285174
935,ISIC_0025241,,1,NV,1,NV,True,0.9609239101409912,0.8787795305252075,0,MEL,1.1037696599960327,0.2249901294708252,1.1037696599960327,0.8787795305252075,1.2383475303649902,1.2168861627578735,1.1558595895767212,1.1132739782333374,1.1893912553787231,8264,5565,-83.90645,-0.45441207
936,ISIC_0025242,,1,NV,1,NV,True,0.9887229204177856,0.821056067943573,5,DF,1.108639121055603,0.28758305311203003,1.1163415908813477,0.821056067943573,1.1994678974151611,1.2467008829116821,1.1875770092010498,1.108639121055603,1.1169166564941406,9713,6651,-56.341984,-11.263948
937,ISIC_0025243,,1,NV,1,NV,True,0.8639044165611267,0.8779143691062927,4,BKL,0.8797227144241333,0.0018083453178405762,0.955217719078064,0.8779143691062927,1.0473600625991821,1.122129201889038,0.8797227144241333,0.9275339841842651,1.0613784790039062,1085,750,-3.1107895,-35.4828
938,ISIC_0025244,,6,VASC,6,VASC,True,0.8834324479103088,0.7536208629608154,1,NV,1.0628156661987305,0.30919480323791504,1.1570632457733154,1.0628156661987305,1.1252387762069702,1.1867090463638306,1.1850621700286865,1.11795973777771,0.7536208629608154,9829,66,12.2720375,55.419933
939,ISIC_0025245,,1,NV,1,NV,True,0.9043223261833191,0.7902460098266602,0,MEL,0.793973982334137,0.0037279725074768066,0.793973982334137,0.7902460098266602,1.0846736431121826,1.11423659324646,0.9875421524047852,0.975745439529419,1.1159963607788086,1131,784,21.093222,-15.842783
940,ISIC_0025246,,1,NV,1,NV,True,0.8666535019874573,0.9774057865142822,0,MEL,1.0895466804504395,0.11214089393615723,1.0895466804504395,0.9774057865142822,1.2038066387176514,1.2156155109405518,1.1803553104400635,1.1111539602279663,1.1581052541732788,4308,3020,-28.18407,56.579746
941,ISIC_0025247,,3,AKIEC,2,BCC,False,0.5626380443572998,0.802579939365387,2,BCC,0.7726016640663147,-0.029978275299072266,1.055596113204956,1.1096729040145874,0.7726016640663147,0.802579939365387,0.9113724827766418,0.8404452800750732,1.0776444673538208,590,30,52.33012,45.42876
942,ISIC_0025248,,0,MEL,0,MEL,True,0.9082950353622437,0.6134161949157715,1,NV,0.8086893558502197,0.19527316093444824,0.6134161949157715,0.8086893558502197,1.028424859046936,0.8962663412094116,0.9334670901298523,0.8591933250427246,1.1437568664550781,7211,757,40.2788,-2.192748
943,ISIC_0025249,,6,VASC,6,VASC,True,0.6740913987159729,0.7657158970832825,5,DF,0.9723789095878601,0.20666301250457764,1.057652235031128,1.0427113771438599,0.998608410358429,1.135055661201477,0.9861463308334351,0.9723789095878601,0.7657158970832825,7618,43,13.165431,48.756306
944,ISIC_0025250,,6,VASC,6,VASC,True,0.6169024109840393,0.7865009307861328,2,BCC,0.9422422051429749,0.15574127435684204,1.0381768941879272,1.044063925743103,0.9422422051429749,1.0972777605056763,1.01129150390625,1.0094157457351685,0.7865009307861328,5805,31,13.101659,48.89846
945,ISIC_0025251,,1,NV,1,NV,True,0.714501142501831,0.8760086894035339,0,MEL,0.8644416332244873,-0.01156705617904663,0.8644416332244873,0.8760086894035339,1.07413911819458,1.0508270263671875,1.015024185180664,0.9597159028053284,1.1541084051132202,839,557,-26.068209,9.569335
946,ISIC_0025252,,1,NV,1,NV,True,0.7456594705581665,0.8089108467102051,0,MEL,0.7151961922645569,-0.0937146544456482,0.7151961922645569,0.8089108467102051,1.0374375581741333,1.0426623821258545,0.9526271820068359,0.8762690424919128,1.1360673904418945,146,65,10.929726,26.55086
947,ISIC_0025253,,1,NV,1,NV,True,0.9727961421012878,0.8721250295639038,0,MEL,0.9743458032608032,0.10222077369689941,0.9743458032608032,0.8721250295639038,1.1877111196517944,1.1925883293151855,1.051997184753418,1.0596041679382324,1.1334764957427979,3940,2787,-17.889421,-37.569668
948,ISIC_0025254,,1,NV,1,NV,True,0.8166289925575256,0.8179733753204346,0,MEL,0.8211022615432739,0.0031288862228393555,0.8211022615432739,0.8179733753204346,1.070861577987671,1.0924338102340698,0.9253392815589905,0.9316394925117493,1.101216435432434,1109,768,2.3050866,-30.832384
949,ISIC_0025255,,1,NV,1,NV,True,0.9364588260650635,0.874149739742279,0,MEL,1.0107771158218384,0.13662737607955933,1.0107771158218384,0.874149739742279,1.210319995880127,1.200208306312561,1.1144347190856934,1.075705885887146,1.1856703758239746,5136,3552,-27.441925,-24.646034
950,ISIC_0025256,,1,NV,1,NV,True,0.7085064649581909,0.9119061231613159,5,DF,0.8893263339996338,-0.02257978916168213,0.9737203121185303,0.9119061231613159,1.0650794506072998,1.04751718044281,1.0047729015350342,0.8893263339996338,1.0354511737823486,684,446,-19.263042,21.485294
951,ISIC_0025257,,1,NV,1,NV,True,0.858458399772644,0.7117544412612915,0,MEL,0.6643543839454651,-0.047400057315826416,0.6643543839454651,0.7117544412612915,0.978645384311676,0.933367908000946,0.8745530247688293,0.825047492980957,1.0863978862762451,405,240,12.3430395,1.8880355
952,ISIC_0025258,,1,NV,1,NV,True,0.9815351963043213,0.8529869914054871,0,MEL,1.1277940273284912,0.27480703592300415,1.1277940273284912,0.8529869914054871,1.257211685180664,1.2735700607299805,1.2433279752731323,1.1923860311508179,1.2169846296310425,9551,6553,-64.00091,3.1821504
953,ISIC_0025259,,1,NV,1,NV,True,0.8414269089698792,0.902190089225769,0,MEL,1.0502408742904663,0.14805078506469727,1.0502408742904663,0.902190089225769,1.1929799318313599,1.2251858711242676,1.153432011604309,1.1275664567947388,1.160492181777954,5547,3814,-44.16559,0.5192099
954,ISIC_0025260,,2,BCC,4,BKL,False,0.2908078730106354,1.0444071292877197,5,DF,0.9468161463737488,-0.09759098291397095,1.0413017272949219,1.0846786499023438,1.0444071292877197,0.9906008243560791,0.9967249035835266,0.9468161463737488,1.1258403062820435,136,19,73.94112,24.64063
955,ISIC_0025261,,1,NV,1,NV,True,0.9948977828025818,0.7076516151428223,5,DF,0.8522182106971741,0.1445665955543518,0.8834357261657715,0.7076516151428223,1.0552394390106201,1.0456790924072266,0.8545968532562256,0.8522182106971741,0.9580439925193787,5422,3726,-6.0951905,11.775642
956,ISIC_0025262,,1,NV,1,NV,True,0.9627856612205505,0.7663358449935913,0,MEL,0.7941469550132751,0.027811110019683838,0.7941469550132751,0.7663358449935913,0.9526023268699646,0.9876874685287476,0.9829204678535461,0.8829931020736694,1.0881547927856445,1677,1198,16.856142,17.511314
957,ISIC_0025263,,1,NV,1,NV,True,0.9481991529464722,1.0443679094314575,5,DF,1.1802664995193481,0.13589859008789062,1.197231411933899,1.0443679094314575,1.2415919303894043,1.2723371982574463,1.221342921257019,1.1802664995193481,1.195504069328308,5112,3534,-30.448029,59.134872
958,ISIC_0025264,,3,AKIEC,3,AKIEC,True,0.43964847922325134,0.6441067457199097,0,MEL,0.778805136680603,0.13469839096069336,0.778805136680603,1.059460163116455,0.8477080464363098,0.6441067457199097,0.8143293857574463,0.820506751537323,1.1122092008590698,5080,145,62.387764,28.681013
959,ISIC_0025265,,0,MEL,0,MEL,True,0.8900973200798035,0.760123074054718,5,DF,0.9173964262008667,0.15727335214614868,0.760123074054718,0.9253525137901306,0.930681586265564,1.0349054336547852,0.9510379433631897,0.9173964262008667,1.0714921951293945,5855,525,46.732147,-20.530647
960,ISIC_0025266,,2,BCC,2,BCC,True,0.8427293300628662,0.6581800580024719,3,AKIEC,0.6968356370925903,0.03865557909011841,0.8497714996337891,1.0261025428771973,0.6581800580024719,0.6968356370925903,0.9143399000167847,0.8143190145492554,1.037548542022705,1952,98,47.25197,37.870747
961,ISIC_0025267,,1,NV,1,NV,True,0.9351785778999329,0.8324361443519592,0,MEL,0.8907756805419922,0.05833953619003296,0.8907756805419922,0.8324361443519592,1.1636731624603271,1.1492785215377808,1.0673478841781616,1.0178838968276978,1.1567869186401367,2514,1825,-5.752663,-8.651619
962,ISIC_0025268,,0,MEL,0,MEL,True,0.9883695840835571,0.5575361847877502,5,DF,0.8048954010009766,0.24735921621322632,0.5575361847877502,0.8361904621124268,0.9636576175689697,0.845519483089447,0.8310601711273193,0.8048954010009766,1.1304559707641602,8935,1018,46.225525,-2.590932
963,ISIC_0025269,,1,NV,1,NV,True,0.8861140608787537,0.9236753582954407,5,DF,1.0628724098205566,0.13919705152511597,1.0799529552459717,0.9236753582954407,1.1982568502426147,1.1695599555969238,1.1478826999664307,1.0628724098205566,1.2131770849227905,5228,3608,-35.04497,9.534152
964,ISIC_0025270,,1,NV,1,NV,True,0.934010922908783,0.8092244267463684,0,MEL,0.9370958805084229,0.12787145376205444,0.9370958805084229,0.8092244267463684,1.1128712892532349,1.1087486743927002,1.079871416091919,1.0010384321212769,1.0839742422103882,4850,3378,-29.127264,-7.0282207
965,ISIC_0025271,,1,NV,1,NV,True,0.929045557975769,0.710632860660553,0,MEL,0.7376102209091187,0.026977360248565674,0.7376102209091187,0.710632860660553,0.9637517333030701,0.9957430362701416,0.9225627183914185,0.8495388627052307,1.0502959489822388,1657,1181,17.30267,-5.5387826
966,ISIC_0025272,,1,NV,1,NV,True,0.9551746249198914,0.9206246733665466,5,DF,1.11626136302948,0.19563668966293335,1.1473804712295532,0.9206246733665466,1.2365078926086426,1.2235244512557983,1.2034742832183838,1.11626136302948,1.1366639137268066,7217,4855,-32.170925,-7.979039
967,ISIC_0025273,,1,NV,1,NV,True,0.9541743993759155,0.940998375415802,5,DF,1.1168079376220703,0.1758095622062683,1.1546660661697388,0.940998375415802,1.2351106405258179,1.2300764322280884,1.211656928062439,1.1168079376220703,1.1764525175094604,6520,4393,-52.23519,24.679073
968,ISIC_0025274,,1,NV,1,NV,True,0.8841186761856079,0.9087768793106079,5,DF,0.9243890643119812,0.015612185001373291,1.004837155342102,0.9087768793106079,1.0577163696289062,1.063889741897583,1.013439655303955,0.9243890643119812,1.0331506729125977,1404,985,-19.152971,-1.5721289
969,ISIC_0025275,,4,BKL,2,BCC,False,0.5216861963272095,1.081351637840271,2,BCC,0.9268055558204651,-0.1545460820198059,1.06186842918396,1.1486496925354004,0.9268055558204651,1.0870686769485474,1.081351637840271,1.0663083791732788,1.0011154413223267,47,15,28.549849,53.156082
970,ISIC_0025276,,4,BKL,4,BKL,True,0.8884619474411011,0.7336438894271851,5,DF,0.8455300331115723,0.11188614368438721,0.9841639399528503,1.0848162174224854,0.9724686741828918,0.8477069735527039,0.7336438894271851,0.8455300331115723,1.066571593284607,4303,556,83.864204,1.0122811
971,ISIC_0025277,,0,MEL,1,NV,False,0.706647515296936,1.0564178228378296,1,NV,1.050639271736145,-0.00577855110168457,1.0564178228378296,1.050639271736145,1.172607183456421,1.1238266229629517,1.111526370048523,1.0699188709259033,1.1390810012817383,926,55,15.911082,-64.806595
972,ISIC_0025278,,1,NV,1,NV,True,0.9935430288314819,0.7697705626487732,5,DF,0.8773512840270996,0.10758072137832642,0.9293946623802185,0.7697705626487732,1.0206632614135742,1.0918588638305664,1.0034140348434448,0.8773512840270996,1.0128639936447144,4137,2914,5.725892,-42.084274
973,ISIC_0025279,,1,NV,1,NV,True,0.9606574773788452,0.8533093929290771,5,DF,1.0827332735061646,0.2294238805770874,1.1322768926620483,0.8533093929290771,1.1070282459259033,1.2165623903274536,1.1849370002746582,1.0827332735061646,1.0883680582046509,8412,5674,-82.1399,-15.998242
974,ISIC_0025280,,1,NV,1,NV,True,0.9725176095962524,0.8266242742538452,5,DF,1.0720932483673096,0.24546897411346436,1.0774013996124268,0.8266242742538452,1.1562882661819458,1.1899117231369019,1.1252171993255615,1.0720932483673096,1.1237527132034302,8879,6026,-77.68064,-13.628736
975,ISIC_0025281,,1,NV,1,NV,True,0.9662542939186096,0.8489359021186829,0,MEL,1.045750379562378,0.19681447744369507,1.045750379562378,0.8489359021186829,1.2015888690948486,1.2152949571609497,1.2096928358078003,1.1537851095199585,1.1869175434112549,7267,4890,-55.80307,4.5339036
976,ISIC_0025282,,1,NV,1,NV,True,0.9600191712379456,0.9087706804275513,5,DF,1.1127129793167114,0.20394229888916016,1.1418222188949585,0.9087706804275513,1.2075083255767822,1.2181003093719482,1.1937018632888794,1.1127129793167114,1.1792867183685303,7517,5048,-40.09939,46.788967
977,ISIC_0025283,,1,NV,1,NV,True,0.9382395148277283,1.0519993305206299,6,VASC,1.2206943035125732,0.16869497299194336,1.267499327659607,1.0519993305206299,1.2938694953918457,1.3154077529907227,1.2894558906555176,1.2338155508041382,1.2206943035125732,6283,4251,-86.32859,-10.139101
978,ISIC_0025284,,1,NV,1,NV,True,0.7941370606422424,0.8479570746421814,0,MEL,0.930236279964447,0.08227920532226562,0.930236279964447,0.8479570746421814,1.0563325881958008,1.020671010017395,1.0116642713546753,0.9696860909461975,1.1579868793487549,3268,2346,-31.968315,9.479612
979,ISIC_0025285,,2,BCC,2,BCC,True,0.4535790979862213,0.7379850745201111,5,DF,0.7707099318504333,0.032724857330322266,0.9999107718467712,1.0952757596969604,0.7379850745201111,0.8457713723182678,0.8083423972129822,0.7707099318504333,1.0784577131271362,1789,91,85.553154,13.228511
980,ISIC_0025286,,4,BKL,4,BKL,True,0.9007678627967834,0.8234924674034119,0,MEL,0.886735737323761,0.06324326992034912,0.886735737323761,1.0673973560333252,0.9939694404602051,0.9785342812538147,0.8234924674034119,0.9688785076141357,1.162543773651123,2675,297,68.04544,-14.764024
981,ISIC_0025287,,1,NV,1,NV,True,0.9457314014434814,0.7881516814231873,0,MEL,0.9394552707672119,0.15130358934402466,0.9394552707672119,0.7881516814231873,1.139793872833252,1.142335057258606,1.0759780406951904,1.0330814123153687,1.0863817930221558,5651,3868,-46.694347,-36.92906
982,ISIC_0025288,,1,NV,1,NV,True,0.9588897228240967,0.8655058145523071,0,MEL,1.1261143684387207,0.2606085538864136,1.1261143684387207,0.8655058145523071,1.2498629093170166,1.2592144012451172,1.2091161012649536,1.1518794298171997,1.2154576778411865,9300,6357,-54.189445,1.1884573
983,ISIC_0025289,,1,NV,1,NV,True,0.9540579319000244,0.7955949306488037,0,MEL,0.872954249382019,0.07735931873321533,0.872954249382019,0.7955949306488037,1.0424928665161133,1.0639262199401855,1.0245270729064941,0.9471165537834167,1.0125967264175415,3104,2238,-13.132407,6.774216
984,ISIC_0025290,,1,NV,1,NV,True,0.9634907245635986,0.9184744358062744,5,DF,1.074676513671875,0.15620207786560059,1.0993611812591553,0.9184744358062744,1.1604102849960327,1.2252408266067505,1.1531927585601807,1.074676513671875,1.0865023136138916,5825,3972,-45.891212,-39.89226
985,ISIC_0025291,,1,NV,1,NV,True,0.9926186203956604,0.7970497608184814,6,VASC,1.0511680841445923,0.25411832332611084,1.0903626680374146,0.7970497608184814,1.139507532119751,1.1969314813613892,1.1673718690872192,1.0614150762557983,1.0511680841445923,9133,6232,-87.25769,2.8990927
986,ISIC_0025292,,4,BKL,4,BKL,True,0.891819179058075,0.6385781764984131,2,BCC,0.64020836353302,0.0016301870346069336,0.866378664970398,1.0030237436294556,0.64020836353302,0.7001304030418396,0.6385781764984131,0.6943473815917969,1.0208836793899536,1079,120,83.17134,10.884165
987,ISIC_0025293,,1,NV,1,NV,True,0.9216306209564209,0.9651398658752441,5,DF,1.0980780124664307,0.13293814659118652,1.1692794561386108,0.9651398658752441,1.230019211769104,1.2455435991287231,1.1851484775543213,1.0980780124664307,1.1740853786468506,5019,3473,-29.19155,38.4615
988,ISIC_0025294,,1,NV,1,NV,True,0.9049737453460693,0.9229291677474976,0,MEL,1.1526376008987427,0.22970843315124512,1.1526376008987427,0.9229291677474976,1.2120412588119507,1.2675279378890991,1.2281969785690308,1.1782232522964478,1.2059266567230225,8424,5681,-52.44188,-8.2433605
989,ISIC_0025295,,1,NV,1,NV,True,0.7908260822296143,0.746606707572937,0,MEL,0.6777418255805969,-0.06886488199234009,0.6777418255805969,0.746606707572937,0.7225220799446106,0.9166405200958252,0.8345885276794434,0.7764225006103516,0.9795113801956177,254,130,21.30689,9.708023
990,ISIC_0025296,,1,NV,1,NV,True,0.9430388808250427,0.9211031794548035,0,MEL,1.1536630392074585,0.23255985975265503,1.1536630392074585,0.9211031794548035,1.2748453617095947,1.2962982654571533,1.26669180393219,1.22199285030365,1.2050005197525024,8515,5753,-52.63271,-5.0190673
991,ISIC_0025297,,4,BKL,4,BKL,True,0.9914308190345764,0.4907214045524597,3,AKIEC,0.7109741568565369,0.22025275230407715,0.8375496864318848,1.0340237617492676,0.9003874659538269,0.7109741568565369,0.4907214045524597,0.7176445722579956,1.1394404172897339,8113,1035,73.10761,0.51045305
992,ISIC_0025298,,1,NV,1,NV,True,0.9797731637954712,0.813916027545929,0,MEL,0.9356586337089539,0.1217426061630249,0.9356586337089539,0.813916027545929,1.077176570892334,1.1086211204528809,1.102791666984558,0.9780322909355164,1.073193073272705,4642,3239,-35.275936,41.742893
993,ISIC_0025299,,2,BCC,2,BCC,True,0.9880147576332092,0.5984120965003967,3,AKIEC,0.9773196578025818,0.37890756130218506,1.0825001001358032,1.1804865598678589,0.5984120965003967,0.9773196578025818,1.044315218925476,0.9904735684394836,1.0861634016036987,9962,510,38.94671,51.839058
994,ISIC_0025300,,1,NV,1,NV,True,0.8816297054290771,0.8186972737312317,0,MEL,0.8966109156608582,0.07791364192962646,0.8966109156608582,0.8186972737312317,1.0703151226043701,1.1038715839385986,0.9302534461021423,0.9481979012489319,1.0415295362472534,3118,2248,16.661055,-36.058853
995,ISIC_0025301,,2,BCC,2,BCC,True,0.9383651614189148,0.6873152256011963,3,AKIEC,0.8454309105873108,0.1581156849861145,0.9788171052932739,1.094035267829895,0.6873152256011963,0.8454309105873108,0.9992214441299438,0.9198558926582336,1.1042314767837524,5878,247,42.85448,45.28472
996,ISIC_0025302,,5,DF,4,BKL,False,0.46829691529273987,0.767406165599823,3,AKIEC,0.8346044421195984,0.06719827651977539,0.9112849831581116,1.0124198198318481,0.9126110672950745,0.8346044421195984,0.8440344929695129,0.767406165599823,1.175553560256958,2795,71,59.700783,25.346489
997,ISIC_0025303,,0,MEL,0,MEL,True,0.9736599326133728,0.6179356575012207,5,DF,0.8381823301315308,0.22024667263031006,0.6179356575012207,0.8914841413497925,0.8732260465621948,0.8938043713569641,0.8447023034095764,0.8381823301315308,1.038289189338684,8112,910,47.823273,-20.974947
998,ISIC_0025304,,1,NV,1,NV,True,0.9233783483505249,0.9631665945053101,6,VASC,1.0318282842636108,0.06866168975830078,1.2128236293792725,0.9631665945053101,1.1849391460418701,1.2527661323547363,1.192042350769043,1.0869576930999756,1.0318282842636108,2838,2060,-72.717834,-28.866634
999,ISIC_0025305,,1,NV,1,NV,True,0.9312703013420105,0.8239404559135437,5,DF,0.8813139796257019,0.0573735237121582,0.9103627800941467,0.8239404559135437,1.1065762042999268,0.9988232254981995,0.9404909014701843,0.8813139796257019,1.1008776426315308,2474,1793,18.297657,-21.428457
1000,ISIC_0025306,,1,NV,1,NV,True,0.9585899114608765,0.9444695115089417,5,DF,1.1891510486602783,0.24468153715133667,1.2028350830078125,0.9444695115089417,1.2647191286087036,1.2933266162872314,1.2536439895629883,1.1891510486602783,1.1956089735031128,8858,6009,-79.921745,-0.30862078
1001,ISIC_0025307,,1,NV,1,NV,True,0.934429407119751,0.9524335265159607,0,MEL,1.194253921508789,0.24182039499282837,1.194253921508789,0.9524335265159607,1.255602478981018,1.2854664325714111,1.2667280435562134,1.2085591554641724,1.239874243736267,8776,5955,-70.543976,1.4137591
1002,ISIC_0025308,,1,NV,1,NV,True,0.9739320278167725,0.9345676302909851,6,VASC,1.1554386615753174,0.22087103128433228,1.2117316722869873,0.9345676302909851,1.2277765274047852,1.2790418863296509,1.2415722608566284,1.1711878776550293,1.1554386615753174,8142,5470,-72.2581,-10.8260355
1003,ISIC_0025309,,1,NV,1,NV,True,0.8952329754829407,0.7849223017692566,0,MEL,0.8345947861671448,0.049672484397888184,0.8345947861671448,0.7849223017692566,1.0794039964675903,1.0823559761047363,0.9987455606460571,0.9386922121047974,1.054559350013733,2249,1625,12.723449,-28.759527
1004,ISIC_0025310,,1,NV,1,NV,True,0.9762017726898193,0.7362709045410156,0,MEL,0.7060268521308899,-0.030244052410125732,0.7060268521308899,0.7362709045410156,0.9330410957336426,1.025525689125061,0.8683129549026489,0.8601736426353455,1.04757559299469,588,375,10.913387,-5.1479173
1005,ISIC_0025311,,1,NV,1,NV,True,0.9131203293800354,0.8220702409744263,0,MEL,0.8962361216545105,0.07416588068008423,0.8962361216545105,0.8220702409744263,1.1257297992706299,1.13904869556427,1.0910316705703735,1.0286924839019775,1.091791033744812,3010,2177,-16.283045,31.265171
1006,ISIC_0025312,,4,BKL,4,BKL,True,0.9320893287658691,0.7655932307243347,5,DF,0.8102436065673828,0.044650375843048096,0.9562381505966187,1.0590964555740356,0.9770345687866211,0.9284989833831787,0.7655932307243347,0.8102436065673828,1.0759073495864868,2113,233,64.169334,-8.990005
1007,ISIC_0025313,,0,MEL,0,MEL,True,0.8048585653305054,0.7847303152084351,1,NV,0.8653762340545654,0.08064591884613037,0.7847303152084351,0.8653762340545654,1.0422046184539795,0.9977331161499023,0.9753322601318359,0.948059618473053,1.034502387046814,3216,192,27.30525,-18.61784
1008,ISIC_0025314,,5,DF,4,BKL,False,0.36419573426246643,0.9087271690368652,4,BKL,0.9768037796020508,0.06807661056518555,1.1278709173202515,1.1333011388778687,1.0704745054244995,1.0747437477111816,0.9768037796020508,0.9087271690368652,1.028893232345581,2818,72,46.42756,27.13699
1009,ISIC_0025315,,1,NV,1,NV,True,0.988162100315094,0.8476389050483704,5,DF,1.070051908493042,0.22241300344467163,1.0878934860229492,0.8476389050483704,1.1197046041488647,1.1886875629425049,1.1605429649353027,1.070051908493042,1.1564514636993408,8190,5505,-73.73603,16.672817
1010,ISIC_0025316,,0,MEL,0,MEL,True,0.6040239930152893,0.8692026138305664,1,NV,0.9079847931861877,0.03878217935562134,0.8692026138305664,0.9079847931861877,1.1250923871994019,1.0888571739196777,1.0582430362701416,1.0576554536819458,1.1357628107070923,1955,107,33.2972,-38.695972
1011,ISIC_0025317,,0,MEL,0,MEL,True,0.24104247987270355,0.821929931640625,5,DF,0.7722472548484802,-0.049682676792144775,0.821929931640625,0.8893792033195496,0.9299047589302063,0.8291364312171936,0.9135687351226807,0.7722472548484802,0.8442913889884949,378,29,32.04307,16.869406
1012,ISIC_0025318,,1,NV,1,NV,True,0.9533053040504456,0.9200860857963562,5,DF,1.0385819673538208,0.1184958815574646,1.0468683242797852,0.9200860857963562,1.1147313117980957,1.1695739030838013,1.0977672338485718,1.0385819673538208,1.0760688781738281,4511,3151,-51.82319,-38.268826
1013,ISIC_0025319,,3,AKIEC,3,AKIEC,True,0.42592015862464905,0.7785738706588745,2,BCC,0.8601143956184387,0.08154052495956421,1.0873279571533203,1.187279462814331,0.8601143956184387,0.7785738706588745,0.9759362936019897,0.9363856315612793,1.1080384254455566,3251,92,53.29845,42.604355
1014,ISIC_0025320,,1,NV,1,NV,True,0.9655221700668335,0.7597526907920837,0,MEL,0.9385238289833069,0.17877113819122314,0.9385238289833069,0.7597526907920837,1.0620462894439697,1.1074464321136475,1.0605863332748413,0.9711328744888306,1.0518471002578735,6615,4459,-37.220203,-34.414234
1015,ISIC_0025321,,6,VASC,6,VASC,True,0.5423975586891174,0.7967202067375183,2,BCC,0.9358832240104675,0.13916301727294922,0.9903291463851929,0.9852451682090759,0.9358832240104675,1.082207202911377,0.9741020798683167,0.9364623427391052,0.7967202067375183,5227,27,12.349963,50.632095
1016,ISIC_0025322,,2,BCC,2,BCC,True,0.8427642583847046,0.8330799341201782,5,DF,0.9671288728713989,0.1340489387512207,1.164143443107605,1.132818341255188,0.8330799341201782,1.0912237167358398,1.0692188739776611,0.9671288728713989,1.117247462272644,5057,222,46.18765,54.817272
