source_image,label,label_idx,seed_strategy,strength,guidance_scale,num_inference_steps,aug_idx,generator_seed,output_path,source_confidence
ISIC_0032914,NV,1,random,0.45,5.0,250,0,100749,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_random\random\NV\ISIC_0032914_label-NV_strategy-random_strength-0.45_gs-5.0_aug-000.png,
ISIC_0032914,NV,1,random,0.45,5.0,250,1,101749,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_random\random\NV\ISIC_0032914_label-NV_strategy-random_strength-0.45_gs-5.0_aug-001.png,
ISIC_0032914,NV,1,random,0.45,5.0,250,2,102749,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_random\random\NV\ISIC_0032914_label-NV_strategy-random_strength-0.45_gs-5.0_aug-002.png,
ISIC_0032914,NV,1,random,0.45,5.0,250,3,103749,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_random\random\NV\ISIC_0032914_label-NV_strategy-random_strength-0.45_gs-5.0_aug-003.png,
ISIC_0032914,NV,1,random,0.45,5.0,250,4,104749,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_random\random\NV\ISIC_0032914_label-NV_strategy-random_strength-0.45_gs-5.0_aug-004.png,
ISIC_0026308,NV,1,random,0.45,5.0,250,0,100812,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_random\random\NV\ISIC_0026308_label-NV_strategy-random_strength-0.45_gs-5.0_aug-000.png,
ISIC_0026308,NV,1,random,0.45,5.0,250,1,101812,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_random\random\NV\ISIC_0026308_label-NV_strategy-random_strength-0.45_gs-5.0_aug-001.png,
ISIC_0026308,NV,1,random,0.45,5.0,250,2,102812,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_random\random\NV\ISIC_0026308_label-NV_strategy-random_strength-0.45_gs-5.0_aug-002.png,
ISIC_0026308,NV,1,random,0.45,5.0,250,3,103812,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_random\random\NV\ISIC_0026308_label-NV_strategy-random_strength-0.45_gs-5.0_aug-003.png,
ISIC_0026308,NV,1,random,0.45,5.0,250,4,104812,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_random\random\NV\ISIC_0026308_label-NV_strategy-random_strength-0.45_gs-5.0_aug-004.png,
ISIC_0026873,NV,1,random,0.45,5.0,250,0,100364,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_random\random\NV\ISIC_0026873_label-NV_strategy-random_strength-0.45_gs-5.0_aug-000.png,
ISIC_0026873,NV,1,random,0.45,5.0,250,1,101364,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_random\random\NV\ISIC_0026873_label-NV_strategy-random_strength-0.45_gs-5.0_aug-001.png,
ISIC_0026873,NV,1,random,0.45,5.0,250,2,102364,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_random\random\NV\ISIC_0026873_label-NV_strategy-random_strength-0.45_gs-5.0_aug-002.png,
ISIC_0026873,NV,1,random,0.45,5.0,250,3,103364,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_random\random\NV\ISIC_0026873_label-NV_strategy-random_strength-0.45_gs-5.0_aug-003.png,
ISIC_0026873,NV,1,random,0.45,5.0,250,4,104364,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_random\random\NV\ISIC_0026873_label-NV_strategy-random_strength-0.45_gs-5.0_aug-004.png,
ISIC_0026402,NV,1,random,0.45,5.0,250,0,100875,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_random\random\NV\ISIC_0026402_label-NV_strategy-random_strength-0.45_gs-5.0_aug-000.png,
ISIC_0026402,NV,1,random,0.45,5.0,250,1,101875,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_random\random\NV\ISIC_0026402_label-NV_strategy-random_strength-0.45_gs-5.0_aug-001.png,
ISIC_0026402,NV,1,random,0.45,5.0,250,2,102875,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_random\random\NV\ISIC_0026402_label-NV_strategy-random_strength-0.45_gs-5.0_aug-002.png,
ISIC_0026402,NV,1,random,0.45,5.0,250,3,103875,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_random\random\NV\ISIC_0026402_label-NV_strategy-random_strength-0.45_gs-5.0_aug-003.png,
ISIC_0026402,NV,1,random,0.45,5.0,250,4,104875,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_random\random\NV\ISIC_0026402_label-NV_strategy-random_strength-0.45_gs-5.0_aug-004.png,
ISIC_0028274,NV,1,random,0.45,5.0,250,0,100354,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_random\random\NV\ISIC_0028274_label-NV_strategy-random_strength-0.45_gs-5.0_aug-000.png,
ISIC_0028274,NV,1,random,0.45,5.0,250,1,101354,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_random\random\NV\ISIC_0028274_label-NV_strategy-random_strength-0.45_gs-5.0_aug-001.png,
ISIC_0028274,NV,1,random,0.45,5.0,250,2,102354,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_random\random\NV\ISIC_0028274_label-NV_strategy-random_strength-0.45_gs-5.0_aug-002.png,
ISIC_0028274,NV,1,random,0.45,5.0,250,3,103354,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_random\random\NV\ISIC_0028274_label-NV_strategy-random_strength-0.45_gs-5.0_aug-003.png,
ISIC_0028274,NV,1,random,0.45,5.0,250,4,104354,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_random\random\NV\ISIC_0028274_label-NV_strategy-random_strength-0.45_gs-5.0_aug-004.png,
ISIC_0025310,NV,1,random,0.45,5.0,250,0,100974,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_random\random\NV\ISIC_0025310_label-NV_strategy-random_strength-0.45_gs-5.0_aug-000.png,
ISIC_0025310,NV,1,random,0.45,5.0,250,1,101974,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_random\random\NV\ISIC_0025310_label-NV_strategy-random_strength-0.45_gs-5.0_aug-001.png,
ISIC_0025310,NV,1,random,0.45,5.0,250,2,102974,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_random\random\NV\ISIC_0025310_label-NV_strategy-random_strength-0.45_gs-5.0_aug-002.png,
ISIC_0025310,NV,1,random,0.45,5.0,250,3,103974,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_random\random\NV\ISIC_0025310_label-NV_strategy-random_strength-0.45_gs-5.0_aug-003.png,
ISIC_0025310,NV,1,random,0.45,5.0,250,4,104974,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_random\random\NV\ISIC_0025310_label-NV_strategy-random_strength-0.45_gs-5.0_aug-004.png,
ISIC_0031156,NV,1,random,0.45,5.0,250,0,100511,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_random\random\NV\ISIC_0031156_label-NV_strategy-random_strength-0.45_gs-5.0_aug-000.png,
ISIC_0031156,NV,1,random,0.45,5.0,250,1,101511,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_random\random\NV\ISIC_0031156_label-NV_strategy-random_strength-0.45_gs-5.0_aug-001.png,
ISIC_0031156,NV,1,random,0.45,5.0,250,2,102511,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_random\random\NV\ISIC_0031156_label-NV_strategy-random_strength-0.45_gs-5.0_aug-002.png,
ISIC_0031156,NV,1,random,0.45,5.0,250,3,103511,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_random\random\NV\ISIC_0031156_label-NV_strategy-random_strength-0.45_gs-5.0_aug-003.png,
ISIC_0031156,NV,1,random,0.45,5.0,250,4,104511,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_random\random\NV\ISIC_0031156_label-NV_strategy-random_strength-0.45_gs-5.0_aug-004.png,
ISIC_0030327,NV,1,random,0.45,5.0,250,0,100290,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_random\random\NV\ISIC_0030327_label-NV_strategy-random_strength-0.45_gs-5.0_aug-000.png,
ISIC_0030327,NV,1,random,0.45,5.0,250,1,101290,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_random\random\NV\ISIC_0030327_label-NV_strategy-random_strength-0.45_gs-5.0_aug-001.png,
ISIC_0030327,NV,1,random,0.45,5.0,250,2,102290,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_random\random\NV\ISIC_0030327_label-NV_strategy-random_strength-0.45_gs-5.0_aug-002.png,
ISIC_0030327,NV,1,random,0.45,5.0,250,3,103290,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_random\random\NV\ISIC_0030327_label-NV_strategy-random_strength-0.45_gs-5.0_aug-003.png,
ISIC_0030327,NV,1,random,0.45,5.0,250,4,104290,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_random\random\NV\ISIC_0030327_label-NV_strategy-random_strength-0.45_gs-5.0_aug-004.png,
ISIC_0030702,NV,1,random,0.45,5.0,250,0,100096,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_random\random\NV\ISIC_0030702_label-NV_strategy-random_strength-0.45_gs-5.0_aug-000.png,
ISIC_0030702,NV,1,random,0.45,5.0,250,1,101096,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_random\random\NV\ISIC_0030702_label-NV_strategy-random_strength-0.45_gs-5.0_aug-001.png,
ISIC_0030702,NV,1,random,0.45,5.0,250,2,102096,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_random\random\NV\ISIC_0030702_label-NV_strategy-random_strength-0.45_gs-5.0_aug-002.png,
ISIC_0030702,NV,1,random,0.45,5.0,250,3,103096,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_random\random\NV\ISIC_0030702_label-NV_strategy-random_strength-0.45_gs-5.0_aug-003.png,
ISIC_0030702,NV,1,random,0.45,5.0,250,4,104096,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_random\random\NV\ISIC_0030702_label-NV_strategy-random_strength-0.45_gs-5.0_aug-004.png,
ISIC_0030270,NV,1,random,0.45,5.0,250,0,100273,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_random\random\NV\ISIC_0030270_label-NV_strategy-random_strength-0.45_gs-5.0_aug-000.png,
ISIC_0030270,NV,1,random,0.45,5.0,250,1,101273,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_random\random\NV\ISIC_0030270_label-NV_strategy-random_strength-0.45_gs-5.0_aug-001.png,
ISIC_0030270,NV,1,random,0.45,5.0,250,2,102273,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_random\random\NV\ISIC_0030270_label-NV_strategy-random_strength-0.45_gs-5.0_aug-002.png,
ISIC_0030270,NV,1,random,0.45,5.0,250,3,103273,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_random\random\NV\ISIC_0030270_label-NV_strategy-random_strength-0.45_gs-5.0_aug-003.png,
ISIC_0030270,NV,1,random,0.45,5.0,250,4,104273,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_random\random\NV\ISIC_0030270_label-NV_strategy-random_strength-0.45_gs-5.0_aug-004.png,
ISIC_0028307,NV,1,random,0.45,5.0,250,0,101021,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_random\random\NV\ISIC_0028307_label-NV_strategy-random_strength-0.45_gs-5.0_aug-000.png,
ISIC_0028307,NV,1,random,0.45,5.0,250,1,102021,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_random\random\NV\ISIC_0028307_label-NV_strategy-random_strength-0.45_gs-5.0_aug-001.png,
ISIC_0028307,NV,1,random,0.45,5.0,250,2,103021,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_random\random\NV\ISIC_0028307_label-NV_strategy-random_strength-0.45_gs-5.0_aug-002.png,
ISIC_0028307,NV,1,random,0.45,5.0,250,3,104021,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_random\random\NV\ISIC_0028307_label-NV_strategy-random_strength-0.45_gs-5.0_aug-003.png,
ISIC_0028307,NV,1,random,0.45,5.0,250,4,105021,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_random\random\NV\ISIC_0028307_label-NV_strategy-random_strength-0.45_gs-5.0_aug-004.png,
ISIC_0024485,NV,1,random,0.45,5.0,250,0,100757,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_random\random\NV\ISIC_0024485_label-NV_strategy-random_strength-0.45_gs-5.0_aug-000.png,
ISIC_0024485,NV,1,random,0.45,5.0,250,1,101757,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_random\random\NV\ISIC_0024485_label-NV_strategy-random_strength-0.45_gs-5.0_aug-001.png,
ISIC_0024485,NV,1,random,0.45,5.0,250,2,102757,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_random\random\NV\ISIC_0024485_label-NV_strategy-random_strength-0.45_gs-5.0_aug-002.png,
ISIC_0024485,NV,1,random,0.45,5.0,250,3,103757,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_random\random\NV\ISIC_0024485_label-NV_strategy-random_strength-0.45_gs-5.0_aug-003.png,
ISIC_0024485,NV,1,random,0.45,5.0,250,4,104757,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_random\random\NV\ISIC_0024485_label-NV_strategy-random_strength-0.45_gs-5.0_aug-004.png,
ISIC_0033933,NV,1,random,0.45,5.0,250,0,100387,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_random\random\NV\ISIC_0033933_label-NV_strategy-random_strength-0.45_gs-5.0_aug-000.png,
ISIC_0033933,NV,1,random,0.45,5.0,250,1,101387,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_random\random\NV\ISIC_0033933_label-NV_strategy-random_strength-0.45_gs-5.0_aug-001.png,
ISIC_0033933,NV,1,random,0.45,5.0,250,2,102387,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_random\random\NV\ISIC_0033933_label-NV_strategy-random_strength-0.45_gs-5.0_aug-002.png,
ISIC_0033933,NV,1,random,0.45,5.0,250,3,103387,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_random\random\NV\ISIC_0033933_label-NV_strategy-random_strength-0.45_gs-5.0_aug-003.png,
ISIC_0033933,NV,1,random,0.45,5.0,250,4,104387,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_random\random\NV\ISIC_0033933_label-NV_strategy-random_strength-0.45_gs-5.0_aug-004.png,
ISIC_0024933,NV,1,random,0.45,5.0,250,0,100467,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_random\random\NV\ISIC_0024933_label-NV_strategy-random_strength-0.45_gs-5.0_aug-000.png,
ISIC_0024933,NV,1,random,0.45,5.0,250,1,101467,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_random\random\NV\ISIC_0024933_label-NV_strategy-random_strength-0.45_gs-5.0_aug-001.png,
ISIC_0024933,NV,1,random,0.45,5.0,250,2,102467,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_random\random\NV\ISIC_0024933_label-NV_strategy-random_strength-0.45_gs-5.0_aug-002.png,
ISIC_0024933,NV,1,random,0.45,5.0,250,3,103467,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_random\random\NV\ISIC_0024933_label-NV_strategy-random_strength-0.45_gs-5.0_aug-003.png,
ISIC_0024933,NV,1,random,0.45,5.0,250,4,104467,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_random\random\NV\ISIC_0024933_label-NV_strategy-random_strength-0.45_gs-5.0_aug-004.png,
ISIC_0029224,NV,1,random,0.45,5.0,250,0,100944,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_random\random\NV\ISIC_0029224_label-NV_strategy-random_strength-0.45_gs-5.0_aug-000.png,
ISIC_0029224,NV,1,random,0.45,5.0,250,1,101944,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_random\random\NV\ISIC_0029224_label-NV_strategy-random_strength-0.45_gs-5.0_aug-001.png,
ISIC_0029224,NV,1,random,0.45,5.0,250,2,102944,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_random\random\NV\ISIC_0029224_label-NV_strategy-random_strength-0.45_gs-5.0_aug-002.png,
ISIC_0029224,NV,1,random,0.45,5.0,250,3,103944,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_random\random\NV\ISIC_0029224_label-NV_strategy-random_strength-0.45_gs-5.0_aug-003.png,
ISIC_0029224,NV,1,random,0.45,5.0,250,4,104944,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_random\random\NV\ISIC_0029224_label-NV_strategy-random_strength-0.45_gs-5.0_aug-004.png,
ISIC_0026121,NV,1,random,0.45,5.0,250,0,100220,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_random\random\NV\ISIC_0026121_label-NV_strategy-random_strength-0.45_gs-5.0_aug-000.png,
ISIC_0026121,NV,1,random,0.45,5.0,250,1,101220,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_random\random\NV\ISIC_0026121_label-NV_strategy-random_strength-0.45_gs-5.0_aug-001.png,
ISIC_0026121,NV,1,random,0.45,5.0,250,2,102220,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_random\random\NV\ISIC_0026121_label-NV_strategy-random_strength-0.45_gs-5.0_aug-002.png,
ISIC_0026121,NV,1,random,0.45,5.0,250,3,103220,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_random\random\NV\ISIC_0026121_label-NV_strategy-random_strength-0.45_gs-5.0_aug-003.png,
ISIC_0026121,NV,1,random,0.45,5.0,250,4,104220,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_random\random\NV\ISIC_0026121_label-NV_strategy-random_strength-0.45_gs-5.0_aug-004.png,
ISIC_0032850,BCC,2,random,0.45,5.0,250,0,201037,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_random\random\BCC\ISIC_0032850_label-BCC_strategy-random_strength-0.45_gs-5.0_aug-000.png,
ISIC_0032850,BCC,2,random,0.45,5.0,250,1,202037,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_random\random\BCC\ISIC_0032850_label-BCC_strategy-random_strength-0.45_gs-5.0_aug-001.png,
ISIC_0032850,BCC,2,random,0.45,5.0,250,2,203037,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_random\random\BCC\ISIC_0032850_label-BCC_strategy-random_strength-0.45_gs-5.0_aug-002.png,
ISIC_0032850,BCC,2,random,0.45,5.0,250,3,204037,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_random\random\BCC\ISIC_0032850_label-BCC_strategy-random_strength-0.45_gs-5.0_aug-003.png,
ISIC_0032850,BCC,2,random,0.45,5.0,250,4,205037,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_random\random\BCC\ISIC_0032850_label-BCC_strategy-random_strength-0.45_gs-5.0_aug-004.png,
ISIC_0027546,BCC,2,random,0.45,5.0,250,0,200387,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_random\random\BCC\ISIC_0027546_label-BCC_strategy-random_strength-0.45_gs-5.0_aug-000.png,
ISIC_0027546,BCC,2,random,0.45,5.0,250,1,201387,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_random\random\BCC\ISIC_0027546_label-BCC_strategy-random_strength-0.45_gs-5.0_aug-001.png,
ISIC_0027546,BCC,2,random,0.45,5.0,250,2,202387,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_random\random\BCC\ISIC_0027546_label-BCC_strategy-random_strength-0.45_gs-5.0_aug-002.png,
ISIC_0027546,BCC,2,random,0.45,5.0,250,3,203387,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_random\random\BCC\ISIC_0027546_label-BCC_strategy-random_strength-0.45_gs-5.0_aug-003.png,
ISIC_0027546,BCC,2,random,0.45,5.0,250,4,204387,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_random\random\BCC\ISIC_0027546_label-BCC_strategy-random_strength-0.45_gs-5.0_aug-004.png,
ISIC_0028084,BCC,2,random,0.45,5.0,250,0,200791,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_random\random\BCC\ISIC_0028084_label-BCC_strategy-random_strength-0.45_gs-5.0_aug-000.png,
ISIC_0028084,BCC,2,random,0.45,5.0,250,1,201791,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_random\random\BCC\ISIC_0028084_label-BCC_strategy-random_strength-0.45_gs-5.0_aug-001.png,
ISIC_0028084,BCC,2,random,0.45,5.0,250,2,202791,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_random\random\BCC\ISIC_0028084_label-BCC_strategy-random_strength-0.45_gs-5.0_aug-002.png,
ISIC_0028084,BCC,2,random,0.45,5.0,250,3,203791,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_random\random\BCC\ISIC_0028084_label-BCC_strategy-random_strength-0.45_gs-5.0_aug-003.png,
ISIC_0028084,BCC,2,random,0.45,5.0,250,4,204791,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_random\random\BCC\ISIC_0028084_label-BCC_strategy-random_strength-0.45_gs-5.0_aug-004.png,
ISIC_0025824,BCC,2,random,0.45,5.0,250,0,200939,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_random\random\BCC\ISIC_0025824_label-BCC_strategy-random_strength-0.45_gs-5.0_aug-000.png,
ISIC_0025824,BCC,2,random,0.45,5.0,250,1,201939,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_random\random\BCC\ISIC_0025824_label-BCC_strategy-random_strength-0.45_gs-5.0_aug-001.png,
ISIC_0025824,BCC,2,random,0.45,5.0,250,2,202939,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_random\random\BCC\ISIC_0025824_label-BCC_strategy-random_strength-0.45_gs-5.0_aug-002.png,
ISIC_0025824,BCC,2,random,0.45,5.0,250,3,203939,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_random\random\BCC\ISIC_0025824_label-BCC_strategy-random_strength-0.45_gs-5.0_aug-003.png,
ISIC_0025824,BCC,2,random,0.45,5.0,250,4,204939,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_random\random\BCC\ISIC_0025824_label-BCC_strategy-random_strength-0.45_gs-5.0_aug-004.png,
ISIC_0033747,BCC,2,random,0.45,5.0,250,0,200467,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_random\random\BCC\ISIC_0033747_label-BCC_strategy-random_strength-0.45_gs-5.0_aug-000.png,
ISIC_0033747,BCC,2,random,0.45,5.0,250,1,201467,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_random\random\BCC\ISIC_0033747_label-BCC_strategy-random_strength-0.45_gs-5.0_aug-001.png,
ISIC_0033747,BCC,2,random,0.45,5.0,250,2,202467,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_random\random\BCC\ISIC_0033747_label-BCC_strategy-random_strength-0.45_gs-5.0_aug-002.png,
ISIC_0033747,BCC,2,random,0.45,5.0,250,3,203467,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_random\random\BCC\ISIC_0033747_label-BCC_strategy-random_strength-0.45_gs-5.0_aug-003.png,
ISIC_0033747,BCC,2,random,0.45,5.0,250,4,204467,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_random\random\BCC\ISIC_0033747_label-BCC_strategy-random_strength-0.45_gs-5.0_aug-004.png,
ISIC_0027915,BCC,2,random,0.45,5.0,250,0,200585,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_random\random\BCC\ISIC_0027915_label-BCC_strategy-random_strength-0.45_gs-5.0_aug-000.png,
ISIC_0027915,BCC,2,random,0.45,5.0,250,1,201585,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_random\random\BCC\ISIC_0027915_label-BCC_strategy-random_strength-0.45_gs-5.0_aug-001.png,
ISIC_0027915,BCC,2,random,0.45,5.0,250,2,202585,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_random\random\BCC\ISIC_0027915_label-BCC_strategy-random_strength-0.45_gs-5.0_aug-002.png,
ISIC_0027915,BCC,2,random,0.45,5.0,250,3,203585,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_random\random\BCC\ISIC_0027915_label-BCC_strategy-random_strength-0.45_gs-5.0_aug-003.png,
ISIC_0027915,BCC,2,random,0.45,5.0,250,4,204585,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_random\random\BCC\ISIC_0027915_label-BCC_strategy-random_strength-0.45_gs-5.0_aug-004.png,
ISIC_0027631,BCC,2,random,0.45,5.0,250,0,200684,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_random\random\BCC\ISIC_0027631_label-BCC_strategy-random_strength-0.45_gs-5.0_aug-000.png,
ISIC_0027631,BCC,2,random,0.45,5.0,250,1,201684,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_random\random\BCC\ISIC_0027631_label-BCC_strategy-random_strength-0.45_gs-5.0_aug-001.png,
ISIC_0027631,BCC,2,random,0.45,5.0,250,2,202684,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_random\random\BCC\ISIC_0027631_label-BCC_strategy-random_strength-0.45_gs-5.0_aug-002.png,
ISIC_0027631,BCC,2,random,0.45,5.0,250,3,203684,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_random\random\BCC\ISIC_0027631_label-BCC_strategy-random_strength-0.45_gs-5.0_aug-003.png,
ISIC_0027631,BCC,2,random,0.45,5.0,250,4,204684,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_random\random\BCC\ISIC_0027631_label-BCC_strategy-random_strength-0.45_gs-5.0_aug-004.png,
ISIC_0024595,BCC,2,random,0.45,5.0,250,0,200146,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_random\random\BCC\ISIC_0024595_label-BCC_strategy-random_strength-0.45_gs-5.0_aug-000.png,
ISIC_0024595,BCC,2,random,0.45,5.0,250,1,201146,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_random\random\BCC\ISIC_0024595_label-BCC_strategy-random_strength-0.45_gs-5.0_aug-001.png,
ISIC_0024595,BCC,2,random,0.45,5.0,250,2,202146,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_random\random\BCC\ISIC_0024595_label-BCC_strategy-random_strength-0.45_gs-5.0_aug-002.png,
ISIC_0024595,BCC,2,random,0.45,5.0,250,3,203146,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_random\random\BCC\ISIC_0024595_label-BCC_strategy-random_strength-0.45_gs-5.0_aug-003.png,
ISIC_0024595,BCC,2,random,0.45,5.0,250,4,204146,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_random\random\BCC\ISIC_0024595_label-BCC_strategy-random_strength-0.45_gs-5.0_aug-004.png,
ISIC_0025630,BCC,2,random,0.45,5.0,250,0,200450,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_random\random\BCC\ISIC_0025630_label-BCC_strategy-random_strength-0.45_gs-5.0_aug-000.png,
ISIC_0025630,BCC,2,random,0.45,5.0,250,1,201450,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_random\random\BCC\ISIC_0025630_label-BCC_strategy-random_strength-0.45_gs-5.0_aug-001.png,
