source_image,label,label_idx,seed_strategy,strength,guidance_scale,num_inference_steps,aug_idx,generator_seed,output_path,source_confidence,pred,pred_confidence,correct
ISIC_0031071,NV,1,random,0.45,5.0,100,0,101040,experiments\260526-2040_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\NV\ISIC_0031071_label-NV_strategy-random_strength-0.45_gs-5.0_aug-000.png,,,,
ISIC_0031071,NV,1,random,0.45,5.0,100,1,102040,experiments\260526-2040_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\NV\ISIC_0031071_label-NV_strategy-random_strength-0.45_gs-5.0_aug-001.png,,,,
ISIC_0031071,NV,1,random,0.45,5.0,100,2,103040,experiments\260526-2040_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\NV\ISIC_0031071_label-NV_strategy-random_strength-0.45_gs-5.0_aug-002.png,,,,
ISIC_0031071,NV,1,random,0.45,5.0,100,3,104040,experiments\260526-2040_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\NV\ISIC_0031071_label-NV_strategy-random_strength-0.45_gs-5.0_aug-003.png,,,,
ISIC_0031071,NV,1,random,0.45,5.0,100,4,105040,experiments\260526-2040_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\NV\ISIC_0031071_label-NV_strategy-random_strength-0.45_gs-5.0_aug-004.png,,,,
ISIC_0032914,NV,1,random,0.45,5.0,100,0,100777,experiments\260526-2040_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\NV\ISIC_0032914_label-NV_strategy-random_strength-0.45_gs-5.0_aug-000.png,,,,
ISIC_0032914,NV,1,random,0.45,5.0,100,1,101777,experiments\260526-2040_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\NV\ISIC_0032914_label-NV_strategy-random_strength-0.45_gs-5.0_aug-001.png,,,,
ISIC_0032914,NV,1,random,0.45,5.0,100,2,102777,experiments\260526-2040_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\NV\ISIC_0032914_label-NV_strategy-random_strength-0.45_gs-5.0_aug-002.png,,,,
ISIC_0032914,NV,1,random,0.45,5.0,100,3,103777,experiments\260526-2040_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\NV\ISIC_0032914_label-NV_strategy-random_strength-0.45_gs-5.0_aug-003.png,,,,
ISIC_0032914,NV,1,random,0.45,5.0,100,4,104777,experiments\260526-2040_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\NV\ISIC_0032914_label-NV_strategy-random_strength-0.45_gs-5.0_aug-004.png,,,,
ISIC_0026308,NV,1,random,0.45,5.0,100,0,100675,experiments\260526-2040_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\NV\ISIC_0026308_label-NV_strategy-random_strength-0.45_gs-5.0_aug-000.png,,,,
ISIC_0026308,NV,1,random,0.45,5.0,100,1,101675,experiments\260526-2040_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\NV\ISIC_0026308_label-NV_strategy-random_strength-0.45_gs-5.0_aug-001.png,,,,
ISIC_0026308,NV,1,random,0.45,5.0,100,2,102675,experiments\260526-2040_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\NV\ISIC_0026308_label-NV_strategy-random_strength-0.45_gs-5.0_aug-002.png,,,,
ISIC_0026308,NV,1,random,0.45,5.0,100,3,103675,experiments\260526-2040_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\NV\ISIC_0026308_label-NV_strategy-random_strength-0.45_gs-5.0_aug-003.png,,,,
ISIC_0026308,NV,1,random,0.45,5.0,100,4,104675,experiments\260526-2040_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\NV\ISIC_0026308_label-NV_strategy-random_strength-0.45_gs-5.0_aug-004.png,,,,
ISIC_0026873,NV,1,random,0.45,5.0,100,0,100944,experiments\260526-2040_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\NV\ISIC_0026873_label-NV_strategy-random_strength-0.45_gs-5.0_aug-000.png,,,,
ISIC_0026873,NV,1,random,0.45,5.0,100,1,101944,experiments\260526-2040_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\NV\ISIC_0026873_label-NV_strategy-random_strength-0.45_gs-5.0_aug-001.png,,,,
ISIC_0026873,NV,1,random,0.45,5.0,100,2,102944,experiments\260526-2040_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\NV\ISIC_0026873_label-NV_strategy-random_strength-0.45_gs-5.0_aug-002.png,,,,
ISIC_0026873,NV,1,random,0.45,5.0,100,3,103944,experiments\260526-2040_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\NV\ISIC_0026873_label-NV_strategy-random_strength-0.45_gs-5.0_aug-003.png,,,,
ISIC_0026873,NV,1,random,0.45,5.0,100,4,104944,experiments\260526-2040_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\NV\ISIC_0026873_label-NV_strategy-random_strength-0.45_gs-5.0_aug-004.png,,,,
ISIC_0026402,NV,1,random,0.45,5.0,100,0,100211,experiments\260526-2040_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\NV\ISIC_0026402_label-NV_strategy-random_strength-0.45_gs-5.0_aug-000.png,,,,
ISIC_0026402,NV,1,random,0.45,5.0,100,1,101211,experiments\260526-2040_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\NV\ISIC_0026402_label-NV_strategy-random_strength-0.45_gs-5.0_aug-001.png,,,,
ISIC_0026402,NV,1,random,0.45,5.0,100,2,102211,experiments\260526-2040_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\NV\ISIC_0026402_label-NV_strategy-random_strength-0.45_gs-5.0_aug-002.png,,,,
ISIC_0026402,NV,1,random,0.45,5.0,100,3,103211,experiments\260526-2040_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\NV\ISIC_0026402_label-NV_strategy-random_strength-0.45_gs-5.0_aug-003.png,,,,
ISIC_0026402,NV,1,random,0.45,5.0,100,4,104211,experiments\260526-2040_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\NV\ISIC_0026402_label-NV_strategy-random_strength-0.45_gs-5.0_aug-004.png,,,,
ISIC_0028274,NV,1,random,0.45,5.0,100,0,100962,experiments\260526-2040_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\NV\ISIC_0028274_label-NV_strategy-random_strength-0.45_gs-5.0_aug-000.png,,,,
ISIC_0028274,NV,1,random,0.45,5.0,100,1,101962,experiments\260526-2040_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\NV\ISIC_0028274_label-NV_strategy-random_strength-0.45_gs-5.0_aug-001.png,,,,
ISIC_0028274,NV,1,random,0.45,5.0,100,2,102962,experiments\260526-2040_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\NV\ISIC_0028274_label-NV_strategy-random_strength-0.45_gs-5.0_aug-002.png,,,,
ISIC_0028274,NV,1,random,0.45,5.0,100,3,103962,experiments\260526-2040_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\NV\ISIC_0028274_label-NV_strategy-random_strength-0.45_gs-5.0_aug-003.png,,,,
ISIC_0028274,NV,1,random,0.45,5.0,100,4,104962,experiments\260526-2040_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\NV\ISIC_0028274_label-NV_strategy-random_strength-0.45_gs-5.0_aug-004.png,,,,
ISIC_0025310,NV,1,random,0.45,5.0,100,0,100612,experiments\260526-2040_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\NV\ISIC_0025310_label-NV_strategy-random_strength-0.45_gs-5.0_aug-000.png,,,,
ISIC_0025310,NV,1,random,0.45,5.0,100,1,101612,experiments\260526-2040_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\NV\ISIC_0025310_label-NV_strategy-random_strength-0.45_gs-5.0_aug-001.png,,,,
ISIC_0025310,NV,1,random,0.45,5.0,100,2,102612,experiments\260526-2040_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\NV\ISIC_0025310_label-NV_strategy-random_strength-0.45_gs-5.0_aug-002.png,,,,
ISIC_0025310,NV,1,random,0.45,5.0,100,3,103612,experiments\260526-2040_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\NV\ISIC_0025310_label-NV_strategy-random_strength-0.45_gs-5.0_aug-003.png,,,,
ISIC_0025310,NV,1,random,0.45,5.0,100,4,104612,experiments\260526-2040_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\NV\ISIC_0025310_label-NV_strategy-random_strength-0.45_gs-5.0_aug-004.png,,,,
ISIC_0031156,NV,1,random,0.45,5.0,100,0,100216,experiments\260526-2040_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\NV\ISIC_0031156_label-NV_strategy-random_strength-0.45_gs-5.0_aug-000.png,,,,
ISIC_0031156,NV,1,random,0.45,5.0,100,1,101216,experiments\260526-2040_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\NV\ISIC_0031156_label-NV_strategy-random_strength-0.45_gs-5.0_aug-001.png,,,,
ISIC_0031156,NV,1,random,0.45,5.0,100,2,102216,experiments\260526-2040_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\NV\ISIC_0031156_label-NV_strategy-random_strength-0.45_gs-5.0_aug-002.png,,,,
ISIC_0031156,NV,1,random,0.45,5.0,100,3,103216,experiments\260526-2040_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\NV\ISIC_0031156_label-NV_strategy-random_strength-0.45_gs-5.0_aug-003.png,,,,
ISIC_0031156,NV,1,random,0.45,5.0,100,4,104216,experiments\260526-2040_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\NV\ISIC_0031156_label-NV_strategy-random_strength-0.45_gs-5.0_aug-004.png,,,,
ISIC_0030327,NV,1,random,0.45,5.0,100,0,100366,experiments\260526-2040_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\NV\ISIC_0030327_label-NV_strategy-random_strength-0.45_gs-5.0_aug-000.png,,,,
ISIC_0030327,NV,1,random,0.45,5.0,100,1,101366,experiments\260526-2040_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\NV\ISIC_0030327_label-NV_strategy-random_strength-0.45_gs-5.0_aug-001.png,,,,
ISIC_0030327,NV,1,random,0.45,5.0,100,2,102366,experiments\260526-2040_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\NV\ISIC_0030327_label-NV_strategy-random_strength-0.45_gs-5.0_aug-002.png,,,,
ISIC_0030327,NV,1,random,0.45,5.0,100,3,103366,experiments\260526-2040_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\NV\ISIC_0030327_label-NV_strategy-random_strength-0.45_gs-5.0_aug-003.png,,,,
ISIC_0030327,NV,1,random,0.45,5.0,100,4,104366,experiments\260526-2040_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\NV\ISIC_0030327_label-NV_strategy-random_strength-0.45_gs-5.0_aug-004.png,,,,
ISIC_0030702,NV,1,random,0.45,5.0,100,0,100627,experiments\260526-2040_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\NV\ISIC_0030702_label-NV_strategy-random_strength-0.45_gs-5.0_aug-000.png,,,,
ISIC_0030702,NV,1,random,0.45,5.0,100,1,101627,experiments\260526-2040_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\NV\ISIC_0030702_label-NV_strategy-random_strength-0.45_gs-5.0_aug-001.png,,,,
ISIC_0030702,NV,1,random,0.45,5.0,100,2,102627,experiments\260526-2040_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\NV\ISIC_0030702_label-NV_strategy-random_strength-0.45_gs-5.0_aug-002.png,,,,
ISIC_0030702,NV,1,random,0.45,5.0,100,3,103627,experiments\260526-2040_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\NV\ISIC_0030702_label-NV_strategy-random_strength-0.45_gs-5.0_aug-003.png,,,,
ISIC_0030702,NV,1,random,0.45,5.0,100,4,104627,experiments\260526-2040_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\NV\ISIC_0030702_label-NV_strategy-random_strength-0.45_gs-5.0_aug-004.png,,,,
ISIC_0030270,NV,1,random,0.45,5.0,100,0,100256,experiments\260526-2040_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\NV\ISIC_0030270_label-NV_strategy-random_strength-0.45_gs-5.0_aug-000.png,,,,
ISIC_0030270,NV,1,random,0.45,5.0,100,1,101256,experiments\260526-2040_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\NV\ISIC_0030270_label-NV_strategy-random_strength-0.45_gs-5.0_aug-001.png,,,,
ISIC_0030270,NV,1,random,0.45,5.0,100,2,102256,experiments\260526-2040_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\NV\ISIC_0030270_label-NV_strategy-random_strength-0.45_gs-5.0_aug-002.png,,,,
ISIC_0030270,NV,1,random,0.45,5.0,100,3,103256,experiments\260526-2040_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\NV\ISIC_0030270_label-NV_strategy-random_strength-0.45_gs-5.0_aug-003.png,,,,
ISIC_0030270,NV,1,random,0.45,5.0,100,4,104256,experiments\260526-2040_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\NV\ISIC_0030270_label-NV_strategy-random_strength-0.45_gs-5.0_aug-004.png,,,,
ISIC_0028307,NV,1,random,0.45,5.0,100,0,100235,experiments\260526-2040_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\NV\ISIC_0028307_label-NV_strategy-random_strength-0.45_gs-5.0_aug-000.png,,,,
ISIC_0028307,NV,1,random,0.45,5.0,100,1,101235,experiments\260526-2040_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\NV\ISIC_0028307_label-NV_strategy-random_strength-0.45_gs-5.0_aug-001.png,,,,
ISIC_0028307,NV,1,random,0.45,5.0,100,2,102235,experiments\260526-2040_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\NV\ISIC_0028307_label-NV_strategy-random_strength-0.45_gs-5.0_aug-002.png,,,,
ISIC_0028307,NV,1,random,0.45,5.0,100,3,103235,experiments\260526-2040_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\NV\ISIC_0028307_label-NV_strategy-random_strength-0.45_gs-5.0_aug-003.png,,,,
ISIC_0028307,NV,1,random,0.45,5.0,100,4,104235,experiments\260526-2040_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\NV\ISIC_0028307_label-NV_strategy-random_strength-0.45_gs-5.0_aug-004.png,,,,
ISIC_0024485,NV,1,random,0.45,5.0,100,0,100662,experiments\260526-2040_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\NV\ISIC_0024485_label-NV_strategy-random_strength-0.45_gs-5.0_aug-000.png,,,,
ISIC_0024485,NV,1,random,0.45,5.0,100,1,101662,experiments\260526-2040_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\NV\ISIC_0024485_label-NV_strategy-random_strength-0.45_gs-5.0_aug-001.png,,,,
ISIC_0024485,NV,1,random,0.45,5.0,100,2,102662,experiments\260526-2040_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\NV\ISIC_0024485_label-NV_strategy-random_strength-0.45_gs-5.0_aug-002.png,,,,
ISIC_0024485,NV,1,random,0.45,5.0,100,3,103662,experiments\260526-2040_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\NV\ISIC_0024485_label-NV_strategy-random_strength-0.45_gs-5.0_aug-003.png,,,,
ISIC_0024485,NV,1,random,0.45,5.0,100,4,104662,experiments\260526-2040_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\NV\ISIC_0024485_label-NV_strategy-random_strength-0.45_gs-5.0_aug-004.png,,,,
ISIC_0033933,NV,1,random,0.45,5.0,100,0,100159,experiments\260526-2040_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\NV\ISIC_0033933_label-NV_strategy-random_strength-0.45_gs-5.0_aug-000.png,,,,
ISIC_0033933,NV,1,random,0.45,5.0,100,1,101159,experiments\260526-2040_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\NV\ISIC_0033933_label-NV_strategy-random_strength-0.45_gs-5.0_aug-001.png,,,,
ISIC_0033933,NV,1,random,0.45,5.0,100,2,102159,experiments\260526-2040_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\NV\ISIC_0033933_label-NV_strategy-random_strength-0.45_gs-5.0_aug-002.png,,,,
ISIC_0033933,NV,1,random,0.45,5.0,100,3,103159,experiments\260526-2040_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\NV\ISIC_0033933_label-NV_strategy-random_strength-0.45_gs-5.0_aug-003.png,,,,
ISIC_0033933,NV,1,random,0.45,5.0,100,4,104159,experiments\260526-2040_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\NV\ISIC_0033933_label-NV_strategy-random_strength-0.45_gs-5.0_aug-004.png,,,,
ISIC_0024933,NV,1,random,0.45,5.0,100,0,100059,experiments\260526-2040_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\NV\ISIC_0024933_label-NV_strategy-random_strength-0.45_gs-5.0_aug-000.png,,,,
ISIC_0024933,NV,1,random,0.45,5.0,100,1,101059,experiments\260526-2040_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\NV\ISIC_0024933_label-NV_strategy-random_strength-0.45_gs-5.0_aug-001.png,,,,
ISIC_0024933,NV,1,random,0.45,5.0,100,2,102059,experiments\260526-2040_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\NV\ISIC_0024933_label-NV_strategy-random_strength-0.45_gs-5.0_aug-002.png,,,,
ISIC_0024933,NV,1,random,0.45,5.0,100,3,103059,experiments\260526-2040_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\NV\ISIC_0024933_label-NV_strategy-random_strength-0.45_gs-5.0_aug-003.png,,,,
ISIC_0024933,NV,1,random,0.45,5.0,100,4,104059,experiments\260526-2040_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\NV\ISIC_0024933_label-NV_strategy-random_strength-0.45_gs-5.0_aug-004.png,,,,
ISIC_0029224,NV,1,random,0.45,5.0,100,0,100696,experiments\260526-2040_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\NV\ISIC_0029224_label-NV_strategy-random_strength-0.45_gs-5.0_aug-000.png,,,,
ISIC_0029224,NV,1,random,0.45,5.0,100,1,101696,experiments\260526-2040_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\NV\ISIC_0029224_label-NV_strategy-random_strength-0.45_gs-5.0_aug-001.png,,,,
ISIC_0029224,NV,1,random,0.45,5.0,100,2,102696,experiments\260526-2040_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\NV\ISIC_0029224_label-NV_strategy-random_strength-0.45_gs-5.0_aug-002.png,,,,
ISIC_0029224,NV,1,random,0.45,5.0,100,3,103696,experiments\260526-2040_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\NV\ISIC_0029224_label-NV_strategy-random_strength-0.45_gs-5.0_aug-003.png,,,,
ISIC_0029224,NV,1,random,0.45,5.0,100,4,104696,experiments\260526-2040_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\NV\ISIC_0029224_label-NV_strategy-random_strength-0.45_gs-5.0_aug-004.png,,,,
ISIC_0026121,NV,1,random,0.45,5.0,100,0,100486,experiments\260526-2040_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\NV\ISIC_0026121_label-NV_strategy-random_strength-0.45_gs-5.0_aug-000.png,,,,
ISIC_0026121,NV,1,random,0.45,5.0,100,1,101486,experiments\260526-2040_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\NV\ISIC_0026121_label-NV_strategy-random_strength-0.45_gs-5.0_aug-001.png,,,,
ISIC_0026121,NV,1,random,0.45,5.0,100,2,102486,experiments\260526-2040_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\NV\ISIC_0026121_label-NV_strategy-random_strength-0.45_gs-5.0_aug-002.png,,,,
ISIC_0026121,NV,1,random,0.45,5.0,100,3,103486,experiments\260526-2040_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\NV\ISIC_0026121_label-NV_strategy-random_strength-0.45_gs-5.0_aug-003.png,,,,
ISIC_0026121,NV,1,random,0.45,5.0,100,4,104486,experiments\260526-2040_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\NV\ISIC_0026121_label-NV_strategy-random_strength-0.45_gs-5.0_aug-004.png,,,,
ISIC_0032850,BCC,2,random,0.45,5.0,100,0,200497,experiments\260526-2040_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\BCC\ISIC_0032850_label-BCC_strategy-random_strength-0.45_gs-5.0_aug-000.png,,,,
ISIC_0032850,BCC,2,random,0.45,5.0,100,1,201497,experiments\260526-2040_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\BCC\ISIC_0032850_label-BCC_strategy-random_strength-0.45_gs-5.0_aug-001.png,,,,
ISIC_0032850,BCC,2,random,0.45,5.0,100,2,202497,experiments\260526-2040_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\BCC\ISIC_0032850_label-BCC_strategy-random_strength-0.45_gs-5.0_aug-002.png,,,,
ISIC_0032850,BCC,2,random,0.45,5.0,100,3,203497,experiments\260526-2040_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\BCC\ISIC_0032850_label-BCC_strategy-random_strength-0.45_gs-5.0_aug-003.png,,,,
ISIC_0032850,BCC,2,random,0.45,5.0,100,4,204497,experiments\260526-2040_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\BCC\ISIC_0032850_label-BCC_strategy-random_strength-0.45_gs-5.0_aug-004.png,,,,
ISIC_0027546,BCC,2,random,0.45,5.0,100,0,201028,experiments\260526-2040_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\BCC\ISIC_0027546_label-BCC_strategy-random_strength-0.45_gs-5.0_aug-000.png,,,,
ISIC_0027546,BCC,2,random,0.45,5.0,100,1,202028,experiments\260526-2040_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\BCC\ISIC_0027546_label-BCC_strategy-random_strength-0.45_gs-5.0_aug-001.png,,,,
ISIC_0027546,BCC,2,random,0.45,5.0,100,2,203028,experiments\260526-2040_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\BCC\ISIC_0027546_label-BCC_strategy-random_strength-0.45_gs-5.0_aug-002.png,,,,
ISIC_0027546,BCC,2,random,0.45,5.0,100,3,204028,experiments\260526-2040_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\BCC\ISIC_0027546_label-BCC_strategy-random_strength-0.45_gs-5.0_aug-003.png,,,,
ISIC_0027546,BCC,2,random,0.45,5.0,100,4,205028,experiments\260526-2040_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\BCC\ISIC_0027546_label-BCC_strategy-random_strength-0.45_gs-5.0_aug-004.png,,,,
ISIC_0028084,BCC,2,random,0.45,5.0,100,0,200133,experiments\260526-2040_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\BCC\ISIC_0028084_label-BCC_strategy-random_strength-0.45_gs-5.0_aug-000.png,,,,
ISIC_0028084,BCC,2,random,0.45,5.0,100,1,201133,experiments\260526-2040_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\BCC\ISIC_0028084_label-BCC_strategy-random_strength-0.45_gs-5.0_aug-001.png,,,,
ISIC_0028084,BCC,2,random,0.45,5.0,100,2,202133,experiments\260526-2040_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\BCC\ISIC_0028084_label-BCC_strategy-random_strength-0.45_gs-5.0_aug-002.png,,,,
ISIC_0028084,BCC,2,random,0.45,5.0,100,3,203133,experiments\260526-2040_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\BCC\ISIC_0028084_label-BCC_strategy-random_strength-0.45_gs-5.0_aug-003.png,,,,
ISIC_0028084,BCC,2,random,0.45,5.0,100,4,204133,experiments\260526-2040_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\BCC\ISIC_0028084_label-BCC_strategy-random_strength-0.45_gs-5.0_aug-004.png,,,,
ISIC_0025824,BCC,2,random,0.45,5.0,100,0,200765,experiments\260526-2040_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\BCC\ISIC_0025824_label-BCC_strategy-random_strength-0.45_gs-5.0_aug-000.png,,,,
ISIC_0025824,BCC,2,random,0.45,5.0,100,1,201765,experiments\260526-2040_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\BCC\ISIC_0025824_label-BCC_strategy-random_strength-0.45_gs-5.0_aug-001.png,,,,
ISIC_0025824,BCC,2,random,0.45,5.0,100,2,202765,experiments\260526-2040_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\BCC\ISIC_0025824_label-BCC_strategy-random_strength-0.45_gs-5.0_aug-002.png,,,,
ISIC_0025824,BCC,2,random,0.45,5.0,100,3,203765,experiments\260526-2040_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\BCC\ISIC_0025824_label-BCC_strategy-random_strength-0.45_gs-5.0_aug-003.png,,,,
ISIC_0025824,BCC,2,random,0.45,5.0,100,4,204765,experiments\260526-2040_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\BCC\ISIC_0025824_label-BCC_strategy-random_strength-0.45_gs-5.0_aug-004.png,,,,
ISIC_0033747,BCC,2,random,0.45,5.0,100,0,200937,experiments\260526-2040_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\BCC\ISIC_0033747_label-BCC_strategy-random_strength-0.45_gs-5.0_aug-000.png,,,,
ISIC_0033747,BCC,2,random,0.45,5.0,100,1,201937,experiments\260526-2040_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\BCC\ISIC_0033747_label-BCC_strategy-random_strength-0.45_gs-5.0_aug-001.png,,,,
ISIC_0033747,BCC,2,random,0.45,5.0,100,2,202937,experiments\260526-2040_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\BCC\ISIC_0033747_label-BCC_strategy-random_strength-0.45_gs-5.0_aug-002.png,,,,
ISIC_0033747,BCC,2,random,0.45,5.0,100,3,203937,experiments\260526-2040_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\BCC\ISIC_0033747_label-BCC_strategy-random_strength-0.45_gs-5.0_aug-003.png,,,,
ISIC_0033747,BCC,2,random,0.45,5.0,100,4,204937,experiments\260526-2040_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\BCC\ISIC_0033747_label-BCC_strategy-random_strength-0.45_gs-5.0_aug-004.png,,,,
ISIC_0027915,BCC,2,random,0.45,5.0,100,0,200280,experiments\260526-2040_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\BCC\ISIC_0027915_label-BCC_strategy-random_strength-0.45_gs-5.0_aug-000.png,,,,
ISIC_0027915,BCC,2,random,0.45,5.0,100,1,201280,experiments\260526-2040_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\BCC\ISIC_0027915_label-BCC_strategy-random_strength-0.45_gs-5.0_aug-001.png,,,,
ISIC_0027915,BCC,2,random,0.45,5.0,100,2,202280,experiments\260526-2040_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\BCC\ISIC_0027915_label-BCC_strategy-random_strength-0.45_gs-5.0_aug-002.png,,,,
ISIC_0027915,BCC,2,random,0.45,5.0,100,3,203280,experiments\260526-2040_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\BCC\ISIC_0027915_label-BCC_strategy-random_strength-0.45_gs-5.0_aug-003.png,,,,
ISIC_0027915,BCC,2,random,0.45,5.0,100,4,204280,experiments\260526-2040_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\BCC\ISIC_0027915_label-BCC_strategy-random_strength-0.45_gs-5.0_aug-004.png,,,,
ISIC_0027631,BCC,2,random,0.45,5.0,100,0,200758,experiments\260526-2040_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\BCC\ISIC_0027631_label-BCC_strategy-random_strength-0.45_gs-5.0_aug-000.png,,,,
ISIC_0027631,BCC,2,random,0.45,5.0,100,1,201758,experiments\260526-2040_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\BCC\ISIC_0027631_label-BCC_strategy-random_strength-0.45_gs-5.0_aug-001.png,,,,
