output_path,true_label_name,nearest_wrong_class_name,plain_prompt,suffixed_prompt,source_a_image_path,source_b_image_path,source_a_sample_id,source_b_sample_id,source_a_margin,source_b_margin,circle_lambda,theta,seed,num_inference_steps,guidance_scale,split_ratio,batch_size,latent_noise_std
experiments\sd_lora_ici_outputs\BCC\BCC_near_DF_0027.png,BCC,DF,a dermoscopic image of basal cell carcinoma,a dermoscopic image of basal cell carcinoma,dataset\ISIC2018_Task3_Training_Input\ISIC_0024666.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0032959.jpg,ISIC_0024666,ISIC_0032959,0.0484918355941772,0.0144905447959899,0.6738920164351003,1.5508942604064941,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\BCC\BCC_near_DF_0028.png,BCC,DF,a dermoscopic image of basal cell carcinoma,a dermoscopic image of basal cell carcinoma,dataset\ISIC2018_Task3_Training_Input\ISIC_0029647.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0029323.jpg,ISIC_0029647,ISIC_0029323,-0.03643399477005,0.0355600118637084,1.6503455856455733,1.5762511491775513,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\BCC\BCC_near_DF_0029.png,BCC,DF,a dermoscopic image of basal cell carcinoma,a dermoscopic image of basal cell carcinoma,dataset\ISIC2018_Task3_Training_Input\ISIC_0025700.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0029323.jpg,ISIC_0025700,ISIC_0029323,-0.0319305658340454,0.0355600118637084,3.4719110421863384,1.5957576036453247,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\BCC\BCC_near_DF_0030.png,BCC,DF,a dermoscopic image of basal cell carcinoma,a dermoscopic image of basal cell carcinoma,dataset\ISIC2018_Task3_Training_Input\ISIC_0031943.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0027090.jpg,ISIC_0031943,ISIC_0027090,0.0632194280624389,0.044939637184143,1.382890505778652,1.5958244800567627,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\BCC\BCC_near_DF_0031.png,BCC,DF,a dermoscopic image of basal cell carcinoma,a dermoscopic image of basal cell carcinoma,dataset\ISIC2018_Task3_Training_Input\ISIC_0024666.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0026798.jpg,ISIC_0024666,ISIC_0026798,0.0484918355941772,0.0581910014152526,1.5241324023324772,1.5473579168319702,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\BCC\BCC_near_DF_0032.png,BCC,DF,a dermoscopic image of basal cell carcinoma,a dermoscopic image of basal cell carcinoma,dataset\ISIC2018_Task3_Training_Input\ISIC_0031597.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0028677.jpg,ISIC_0031597,ISIC_0028677,0.0230215787887573,0.0798151493072509,3.2794644984347934,1.5879262685775757,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\BCC\BCC_near_DF_0033.png,BCC,DF,a dermoscopic image of basal cell carcinoma,a dermoscopic image of basal cell carcinoma,dataset\ISIC2018_Task3_Training_Input\ISIC_0028994.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0032225.jpg,ISIC_0028994,ISIC_0032225,0.0355153679847717,0.0589909553527832,3.1116191364324313,1.5926553010940552,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\BCC\BCC_near_DF_0034.png,BCC,DF,a dermoscopic image of basal cell carcinoma,a dermoscopic image of basal cell carcinoma,dataset\ISIC2018_Task3_Training_Input\ISIC_0031728.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0026902.jpg,ISIC_0031728,ISIC_0026902,0.0762944817543029,0.0445871353149414,2.2503650170382463,1.613973617553711,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\BCC\BCC_near_DF_0035.png,BCC,DF,a dermoscopic image of basal cell carcinoma,a dermoscopic image of basal cell carcinoma,dataset\ISIC2018_Task3_Training_Input\ISIC_0029669.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0024666.jpg,ISIC_0029669,ISIC_0024666,0.0340635776519775,0.0484918355941772,3.0191018605005953,1.5780138969421387,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\BCC\BCC_near_DF_0036.png,BCC,DF,a dermoscopic image of basal cell carcinoma,a dermoscopic image of basal cell carcinoma,dataset\ISIC2018_Task3_Training_Input\ISIC_0028994.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0031640.jpg,ISIC_0028994,ISIC_0031640,0.0355153679847717,-0.0217353701591491,0.9078262923087492,1.561287760734558,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\BCC\BCC_near_DF_0037.png,BCC,DF,a dermoscopic image of basal cell carcinoma,a dermoscopic image of basal cell carcinoma,dataset\ISIC2018_Task3_Training_Input\ISIC_0031243.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0029831.jpg,ISIC_0031243,ISIC_0029831,0.0795438885688781,0.0380533933639526,1.7723504772779848,1.5998655557632446,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\BCC\BCC_near_DF_0038.png,BCC,DF,a dermoscopic image of basal cell carcinoma,a dermoscopic image of basal cell carcinoma,dataset\ISIC2018_Task3_Training_Input\ISIC_0028994.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0027858.jpg,ISIC_0028994,ISIC_0027858,0.0355153679847717,0.0147573947906494,3.233648276727839,1.5528861284255981,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\BCC\BCC_near_DF_0039.png,BCC,DF,a dermoscopic image of basal cell carcinoma,a dermoscopic image of basal cell carcinoma,dataset\ISIC2018_Task3_Training_Input\ISIC_0028677.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0032959.jpg,ISIC_0028677,ISIC_0032959,0.0798151493072509,0.0144905447959899,0.132963429166159,1.578920841217041,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\BCC\BCC_near_DF_0040.png,BCC,DF,a dermoscopic image of basal cell carcinoma,a dermoscopic image of basal cell carcinoma,dataset\ISIC2018_Task3_Training_Input\ISIC_0026282.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0029342.jpg,ISIC_0026282,ISIC_0029342,0.0619034767150878,0.0196773409843444,0.08111268428961958,1.5552904605865479,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\BCC\BCC_near_DF_0041.png,BCC,DF,a dermoscopic image of basal cell carcinoma,a dermoscopic image of basal cell carcinoma,dataset\ISIC2018_Task3_Training_Input\ISIC_0032246.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0027090.jpg,ISIC_0032246,ISIC_0027090,0.0802786946296691,0.044939637184143,1.0610249545433017,1.546347975730896,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\BCC\BCC_near_DF_0042.png,BCC,DF,a dermoscopic image of basal cell carcinoma,a dermoscopic image of basal cell carcinoma,dataset\ISIC2018_Task3_Training_Input\ISIC_0026343.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0026282.jpg,ISIC_0026343,ISIC_0026282,0.0434663891792297,0.0619034767150878,0.42531178379716106,1.5471165180206299,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\BCC\BCC_near_DF_0043.png,BCC,DF,a dermoscopic image of basal cell carcinoma,a dermoscopic image of basal cell carcinoma,dataset\ISIC2018_Task3_Training_Input\ISIC_0032959.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0029342.jpg,ISIC_0032959,ISIC_0029342,0.0144905447959899,0.0196773409843444,1.3935118240287219,1.541174054145813,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\BCC\BCC_near_DF_0044.png,BCC,DF,a dermoscopic image of basal cell carcinoma,a dermoscopic image of basal cell carcinoma,dataset\ISIC2018_Task3_Training_Input\ISIC_0028994.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0029747.jpg,ISIC_0028994,ISIC_0029747,0.0355153679847717,-0.0832286477088928,3.604986973135629,1.547588586807251,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\BCC\BCC_near_DF_0045.png,BCC,DF,a dermoscopic image of basal cell carcinoma,a dermoscopic image of basal cell carcinoma,dataset\ISIC2018_Task3_Training_Input\ISIC_0031378.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0028457.jpg,ISIC_0031378,ISIC_0028457,0.0759834647178649,0.0203431844711303,0.63656601267347,1.5881978273391724,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\BCC\BCC_near_DF_0046.png,BCC,DF,a dermoscopic image of basal cell carcinoma,a dermoscopic image of basal cell carcinoma,dataset\ISIC2018_Task3_Training_Input\ISIC_0032959.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0029342.jpg,ISIC_0032959,ISIC_0029342,0.0144905447959899,0.0196773409843444,0.3057760469298447,1.541174054145813,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\BCC\BCC_near_DF_0047.png,BCC,DF,a dermoscopic image of basal cell carcinoma,a dermoscopic image of basal cell carcinoma,dataset\ISIC2018_Task3_Training_Input\ISIC_0034015.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0031597.jpg,ISIC_0034015,ISIC_0031597,0.0233790874481201,0.0230215787887573,3.8163757930964404,1.5506120920181274,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\BCC\BCC_near_DF_0048.png,BCC,DF,a dermoscopic image of basal cell carcinoma,a dermoscopic image of basal cell carcinoma,dataset\ISIC2018_Task3_Training_Input\ISIC_0028964.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0027814.jpg,ISIC_0028964,ISIC_0027814,0.0457637310028076,-0.0771876573562622,3.961630765453252,1.5511834621429443,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\BCC\BCC_near_DF_0049.png,BCC,DF,a dermoscopic image of basal cell carcinoma,a dermoscopic image of basal cell carcinoma,dataset\ISIC2018_Task3_Training_Input\ISIC_0025700.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0026439.jpg,ISIC_0025700,ISIC_0026439,-0.0319305658340454,-0.0248634815216064,1.3589650030841736,1.5625171661376953,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\BCC\BCC_near_MEL_0000.png,BCC,MEL,a dermoscopic image of basal cell carcinoma,a dermoscopic image of basal cell carcinoma,dataset\ISIC2018_Task3_Training_Input\ISIC_0033257.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0028147.jpg,ISIC_0033257,ISIC_0028147,0.0876733660697937,0.1627970933914184,3.9108207059448836,1.5829598903656006,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\BCC\BCC_near_MEL_0001.png,BCC,MEL,a dermoscopic image of basal cell carcinoma,a dermoscopic image of basal cell carcinoma,dataset\ISIC2018_Task3_Training_Input\ISIC_0024795.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0033666.jpg,ISIC_0024795,ISIC_0033666,0.0698549151420593,0.0864371061325073,3.611196697562215,1.5541400909423828,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\BCC\BCC_near_MEL_0002.png,BCC,MEL,a dermoscopic image of basal cell carcinoma,a dermoscopic image of basal cell carcinoma,dataset\ISIC2018_Task3_Training_Input\ISIC_0034223.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0031384.jpg,ISIC_0034223,ISIC_0031384,0.0272446274757385,0.1887561678886413,2.7634851241175604,1.6017937660217285,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\BCC\BCC_near_MEL_0003.png,BCC,MEL,a dermoscopic image of basal cell carcinoma,a dermoscopic image of basal cell carcinoma,dataset\ISIC2018_Task3_Training_Input\ISIC_0031384.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0032808.jpg,ISIC_0031384,ISIC_0032808,0.1887561678886413,0.1403251886367797,1.745310699129604,1.5527805089950562,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\BCC\BCC_near_MEL_0004.png,BCC,MEL,a dermoscopic image of basal cell carcinoma,a dermoscopic image of basal cell carcinoma,dataset\ISIC2018_Task3_Training_Input\ISIC_0031442.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0031384.jpg,ISIC_0031442,ISIC_0031384,0.2155964374542236,0.1887561678886413,2.593313973018676,1.5836535692214966,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\BCC\BCC_near_MEL_0005.png,BCC,MEL,a dermoscopic image of basal cell carcinoma,a dermoscopic image of basal cell carcinoma,dataset\ISIC2018_Task3_Training_Input\ISIC_0029974.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0033666.jpg,ISIC_0029974,ISIC_0033666,0.0240596532821655,0.0864371061325073,2.4311220796101236,1.569599986076355,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\BCC\BCC_near_MEL_0006.png,BCC,MEL,a dermoscopic image of basal cell carcinoma,a dermoscopic image of basal cell carcinoma,dataset\ISIC2018_Task3_Training_Input\ISIC_0031384.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0028147.jpg,ISIC_0031384,ISIC_0028147,0.1887561678886413,0.1627970933914184,1.7283192557706486,1.578505516052246,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\BCC\BCC_near_MEL_0007.png,BCC,MEL,a dermoscopic image of basal cell carcinoma,a dermoscopic image of basal cell carcinoma,dataset\ISIC2018_Task3_Training_Input\ISIC_0031836.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0028147.jpg,ISIC_0031836,ISIC_0028147,-0.0492136478424072,0.1627970933914184,0.21184782693561244,1.5884073972702026,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\BCC\BCC_near_MEL_0008.png,BCC,MEL,a dermoscopic image of basal cell carcinoma,a dermoscopic image of basal cell carcinoma,dataset\ISIC2018_Task3_Training_Input\ISIC_0033571.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0025752.jpg,ISIC_0033571,ISIC_0025752,0.2546666264533996,-0.0836223363876342,1.3254613395891028,1.5695128440856934,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\BCC\BCC_near_MEL_0009.png,BCC,MEL,a dermoscopic image of basal cell carcinoma,a dermoscopic image of basal cell carcinoma,dataset\ISIC2018_Task3_Training_Input\ISIC_0024432.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0032132.jpg,ISIC_0024432,ISIC_0032132,0.146212100982666,0.10495525598526,3.9163998380869454,1.5632535219192505,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\BCC\BCC_near_MEL_0010.png,BCC,MEL,a dermoscopic image of basal cell carcinoma,a dermoscopic image of basal cell carcinoma,dataset\ISIC2018_Task3_Training_Input\ISIC_0028147.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0031384.jpg,ISIC_0028147,ISIC_0031384,0.1627970933914184,0.1887561678886413,1.6291240118313124,1.578505516052246,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\BCC\BCC_near_MEL_0011.png,BCC,MEL,a dermoscopic image of basal cell carcinoma,a dermoscopic image of basal cell carcinoma,dataset\ISIC2018_Task3_Training_Input\ISIC_0033257.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0034095.jpg,ISIC_0033257,ISIC_0034095,0.0876733660697937,0.306298017501831,2.228003101019341,1.5626509189605713,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\BCC\BCC_near_MEL_0012.png,BCC,MEL,a dermoscopic image of basal cell carcinoma,a dermoscopic image of basal cell carcinoma,dataset\ISIC2018_Task3_Training_Input\ISIC_0033257.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0026117.jpg,ISIC_0033257,ISIC_0026117,0.0876733660697937,0.0962302684783935,3.6602583122226346,1.5888360738754272,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\BCC\BCC_near_MEL_0013.png,BCC,MEL,a dermoscopic image of basal cell carcinoma,a dermoscopic image of basal cell carcinoma,dataset\ISIC2018_Task3_Training_Input\ISIC_0033720.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0034095.jpg,ISIC_0033720,ISIC_0034095,0.1900896430015564,0.306298017501831,2.1814583623957184,1.5557061433792114,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\BCC\BCC_near_MEL_0014.png,BCC,MEL,a dermoscopic image of basal cell carcinoma,a dermoscopic image of basal cell carcinoma,dataset\ISIC2018_Task3_Training_Input\ISIC_0031836.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0028147.jpg,ISIC_0031836,ISIC_0028147,-0.0492136478424072,0.1627970933914184,2.6130947139765093,1.5884073972702026,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\BCC\BCC_near_MEL_0015.png,BCC,MEL,a dermoscopic image of basal cell carcinoma,a dermoscopic image of basal cell carcinoma,dataset\ISIC2018_Task3_Training_Input\ISIC_0032808.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0028495.jpg,ISIC_0032808,ISIC_0028495,0.1403251886367797,0.1728037595748901,1.187053645247535,1.5741692781448364,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\BCC\BCC_near_MEL_0016.png,BCC,MEL,a dermoscopic image of basal cell carcinoma,a dermoscopic image of basal cell carcinoma,dataset\ISIC2018_Task3_Training_Input\ISIC_0031526.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0031442.jpg,ISIC_0031526,ISIC_0031442,0.0735161304473877,0.2155964374542236,0.37594080569076577,1.6030648946762085,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\BCC\BCC_near_MEL_0017.png,BCC,MEL,a dermoscopic image of basal cell carcinoma,a dermoscopic image of basal cell carcinoma,dataset\ISIC2018_Task3_Training_Input\ISIC_0034299.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0031836.jpg,ISIC_0034299,ISIC_0031836,0.0645283460617065,-0.0492136478424072,1.5757197170131179,1.5666983127593994,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\BCC\BCC_near_MEL_0018.png,BCC,MEL,a dermoscopic image of basal cell carcinoma,a dermoscopic image of basal cell carcinoma,dataset\ISIC2018_Task3_Training_Input\ISIC_0028495.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0031836.jpg,ISIC_0028495,ISIC_0031836,0.1728037595748901,-0.0492136478424072,2.1878992639394483,1.5785151720046997,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\BCC\BCC_near_MEL_0019.png,BCC,MEL,a dermoscopic image of basal cell carcinoma,a dermoscopic image of basal cell carcinoma,dataset\ISIC2018_Task3_Training_Input\ISIC_0026230.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0033720.jpg,ISIC_0026230,ISIC_0033720,0.0385205745697021,0.1900896430015564,1.941399350683993,1.588915228843689,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\BCC\BCC_near_MEL_0020.png,BCC,MEL,a dermoscopic image of basal cell carcinoma,a dermoscopic image of basal cell carcinoma,dataset\ISIC2018_Task3_Training_Input\ISIC_0034299.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0031442.jpg,ISIC_0034299,ISIC_0031442,0.0645283460617065,0.2155964374542236,0.22016411699278174,1.5554945468902588,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\BCC\BCC_near_MEL_0021.png,BCC,MEL,a dermoscopic image of basal cell carcinoma,a dermoscopic image of basal cell carcinoma,dataset\ISIC2018_Task3_Training_Input\ISIC_0029546.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0029974.jpg,ISIC_0029546,ISIC_0029974,0.0744163990020752,0.0240596532821655,0.015068328393010349,1.5910156965255737,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\BCC\BCC_near_MEL_0022.png,BCC,MEL,a dermoscopic image of basal cell carcinoma,a dermoscopic image of basal cell carcinoma,dataset\ISIC2018_Task3_Training_Input\ISIC_0024931.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0028147.jpg,ISIC_0024931,ISIC_0028147,0.0961056351661682,0.1627970933914184,0.34968245100447254,1.5745291709899902,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\BCC\BCC_near_MEL_0023.png,BCC,MEL,a dermoscopic image of basal cell carcinoma,a dermoscopic image of basal cell carcinoma,dataset\ISIC2018_Task3_Training_Input\ISIC_0034047.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0033666.jpg,ISIC_0034047,ISIC_0033666,0.1146554946899414,0.0864371061325073,3.3104208163550135,1.5637587308883667,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\BCC\BCC_near_MEL_0024.png,BCC,MEL,a dermoscopic image of basal cell carcinoma,a dermoscopic image of basal cell carcinoma,dataset\ISIC2018_Task3_Training_Input\ISIC_0031442.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0034047.jpg,ISIC_0031442,ISIC_0034047,0.2155964374542236,0.1146554946899414,2.4836156184935416,1.5813889503479004,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\BCC\BCC_near_MEL_0025.png,BCC,MEL,a dermoscopic image of basal cell carcinoma,a dermoscopic image of basal cell carcinoma,dataset\ISIC2018_Task3_Training_Input\ISIC_0032808.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0028147.jpg,ISIC_0032808,ISIC_0028147,0.1403251886367797,0.1627970933914184,1.9396378571323647,1.5559566020965576,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\BCC\BCC_near_MEL_0026.png,BCC,MEL,a dermoscopic image of basal cell carcinoma,a dermoscopic image of basal cell carcinoma,dataset\ISIC2018_Task3_Training_Input\ISIC_0026117.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0031384.jpg,ISIC_0026117,ISIC_0031384,0.0962302684783935,0.1887561678886413,0.38926069342125624,1.5654975175857544,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\BCC\BCC_near_MEL_0027.png,BCC,MEL,a dermoscopic image of basal cell carcinoma,a dermoscopic image of basal cell carcinoma,dataset\ISIC2018_Task3_Training_Input\ISIC_0024931.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0026230.jpg,ISIC_0024931,ISIC_0026230,0.0961056351661682,0.0385205745697021,0.8482407502213481,1.5329656600952148,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\BCC\BCC_near_MEL_0028.png,BCC,MEL,a dermoscopic image of basal cell carcinoma,a dermoscopic image of basal cell carcinoma,dataset\ISIC2018_Task3_Training_Input\ISIC_0033571.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0031836.jpg,ISIC_0033571,ISIC_0031836,0.2546666264533996,-0.0492136478424072,2.5443400642461613,1.5759961605072021,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\BCC\BCC_near_MEL_0029.png,BCC,MEL,a dermoscopic image of basal cell carcinoma,a dermoscopic image of basal cell carcinoma,dataset\ISIC2018_Task3_Training_Input\ISIC_0029974.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0024432.jpg,ISIC_0029974,ISIC_0024432,0.0240596532821655,0.146212100982666,3.983182291534382,1.5412386655807495,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\BCC\BCC_near_MEL_0030.png,BCC,MEL,a dermoscopic image of basal cell carcinoma,a dermoscopic image of basal cell carcinoma,dataset\ISIC2018_Task3_Training_Input\ISIC_0033257.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0034223.jpg,ISIC_0033257,ISIC_0034223,0.0876733660697937,0.0272446274757385,1.8782270739369396,1.5842238664627075,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\BCC\BCC_near_MEL_0031.png,BCC,MEL,a dermoscopic image of basal cell carcinoma,a dermoscopic image of basal cell carcinoma,dataset\ISIC2018_Task3_Training_Input\ISIC_0026395.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0031836.jpg,ISIC_0026395,ISIC_0031836,0.0078089833259582,-0.0492136478424072,0.4610669261327727,1.5740967988967896,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\BCC\BCC_near_MEL_0032.png,BCC,MEL,a dermoscopic image of basal cell carcinoma,a dermoscopic image of basal cell carcinoma,dataset\ISIC2018_Task3_Training_Input\ISIC_0029745.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0027819.jpg,ISIC_0029745,ISIC_0027819,0.0886759757995605,0.081520676612854,3.147323162299073,1.5668950080871582,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\BCC\BCC_near_MEL_0033.png,BCC,MEL,a dermoscopic image of basal cell carcinoma,a dermoscopic image of basal cell carcinoma,dataset\ISIC2018_Task3_Training_Input\ISIC_0031836.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0024795.jpg,ISIC_0031836,ISIC_0024795,-0.0492136478424072,0.0698549151420593,1.9043590896047664,1.553820013999939,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\BCC\BCC_near_MEL_0034.png,BCC,MEL,a dermoscopic image of basal cell carcinoma,a dermoscopic image of basal cell carcinoma,dataset\ISIC2018_Task3_Training_Input\ISIC_0029745.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0034299.jpg,ISIC_0029745,ISIC_0034299,0.0886759757995605,0.0645283460617065,3.5581812072373453,1.580212116241455,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\BCC\BCC_near_MEL_0035.png,BCC,MEL,a dermoscopic image of basal cell carcinoma,a dermoscopic image of basal cell carcinoma,dataset\ISIC2018_Task3_Training_Input\ISIC_0033571.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0031284.jpg,ISIC_0033571,ISIC_0031284,0.2546666264533996,0.063474953174591,1.0642107453803844,1.5646071434020996,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\BCC\BCC_near_MEL_0036.png,BCC,MEL,a dermoscopic image of basal cell carcinoma,a dermoscopic image of basal cell carcinoma,dataset\ISIC2018_Task3_Training_Input\ISIC_0033666.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0031442.jpg,ISIC_0033666,ISIC_0031442,0.0864371061325073,0.2155964374542236,2.5065442808867098,1.6089743375778198,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\BCC\BCC_near_MEL_0037.png,BCC,MEL,a dermoscopic image of basal cell carcinoma,a dermoscopic image of basal cell carcinoma,dataset\ISIC2018_Task3_Training_Input\ISIC_0024931.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0031539.jpg,ISIC_0024931,ISIC_0031539,0.0961056351661682,0.1614059805870056,1.5498684780020506,1.5710395574569702,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\BCC\BCC_near_MEL_0038.png,BCC,MEL,a dermoscopic image of basal cell carcinoma,a dermoscopic image of basal cell carcinoma,dataset\ISIC2018_Task3_Training_Input\ISIC_0031526.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0031284.jpg,ISIC_0031526,ISIC_0031284,0.0735161304473877,0.063474953174591,1.4898331045720883,1.5647327899932861,42,100,5.0,0.3,32,0.0
